編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPUNMLNJQHJGFEF78DA,坡道平面,1250000,35.20,地下四樓
RPXPMLMJKIJGFEF68DA,坡道平面,1450000,27.77,地下四樓
RPVNMLNJQHJGFEF88DA,坡道平面,1300000,35.20,地下三樓
RPVOMLMJKIJGFEF38DA,坡道平面,1700000,28.88,地下二樓
RPVNMLNKKIJGFEF48DA,坡道平面,0,32.76,地下三樓
RPVNMLNKKIJGFEF48DA,升降機械,0,13.23,地下三樓
RPVNMLNKKIJGFEF48DA,升降機械,0,13.23,地下三樓
RPPQMLRKKIJGFEF58DA,坡道平面,0,21.77,地下三樓
RPROMLTKKIJGFIF56DA,坡道平面,2200000,43.20,地下一樓
RPVOMLSKJIJGFCF78DA,坡道平面,2500000,25.97,地下二樓
RPVOMLKLKIJGFEF38DA,坡道平面,2300000,21.77,地下三樓
RPVOMLKLKIJGFEF38DA,坡道平面,2200000,20.74,地下三樓
RPVOMLKLKIJGFEF38DA,坡道平面,2200000,20.74,地下三樓
RPQQMLNKKIJGFIF68DA,坡道平面,1820000,24.77,地下二樓
RPUPMLMJKIJGFEF38DA,坡道平面,1450000,27.77,地下四樓
RPUOMLKLJHKGFEF18DA,坡道平面,1700000,28.88,地下二樓
RPROMLKLJHKGFEF87DA,坡道平面,1500000,28.88,地下四樓
RPSOMLKLJHKGFEF97DA,坡道平面,1700000,28.88,地下二樓
RPPOMLKLJHKGFEF67DA,坡道平面,1650000,27.77,地下二樓
RPVNMLSKKIJGFGF56DA,坡道平面,2250000,30.47,地下三樓
RPUNMLSKKIJGFGF09DA,坡道平面,2250000,30.47,地下三樓
RPROMLNLKIJGFEF28DA,坡道平面,1700000,28.88,地下二樓
RPXNMLTKKIJGFHF96DA,坡道平面,2500000,20.39,地下三樓
RPSNMLNJJHKGFBF77EA,坡道平面,2500000,30.79,地下三樓
RPWOMLNLKIJGFEF78DA,坡道平面,1500000,28.88,地下四樓
RPQOMLKKKIJGFAF47EA,坡道平面,1800000,39.45,地下二樓
RPQOMLKKKIJGFAF47EA,坡道平面,1800000,42.92,地下二樓
RPQOMLKKKIJGFAF47EA,坡道平面,1800000,39.45,地下二樓
RPQOMLKKKIJGFAF47EA,坡道平面,1800000,42.92,地下二樓
RPQOMLKKKIJGFAF47EA,坡道平面,1800000,42.92,地下二樓
RPQOMLKKKIJGFAF47EA,坡道平面,1800000,42.92,地下二樓
RPQOMLKKKIJGFAF47EA,坡道平面,1800000,42.92,地下二樓
RPQOMLKKKIJGFAF47EA,坡道平面,1800000,47.26,地下二樓
RPQOMLKKKIJGFAF47EA,坡道平面,1800000,47.26,地下二樓
RPQOMLKKKIJGFAF47EA,坡道平面,1800000,42.92,地下二樓
RPQOMLKKKIJGFAF47EA,坡道平面,1800000,39.45,地下二樓
RPQOMLKKKIJGFAF47EA,坡道平面,1800000,42.92,地下二樓
RPQOMLKKKIJGFAF47EA,坡道平面,1800000,42.92,地下二樓
RPQNMLRJJHKGFIF68EA,坡道平面,1500000,28.54,地下一樓
RPUOMLKMKIJGFIF78DA,坡道平面,0,34.74,地下一樓
RPUOMLKMKIJGFIF78DA,坡道平面,0,31.78,地下一樓
RPUNMLQKKIJGFIF09DA,坡道平面,1500000,38.04,地下四樓
RPRNMLOJKIJGFBF77DA,坡道平面,2350000,19.02,地下四樓
RPSNMLRKKIJGFBF28DA,坡道平面,0,30.29,地下二樓
RPPOMLTJJHKGFIF78DA,坡道平面,1750000,34.74,地下一樓
RPUNMLTJKIJGFBF58DA,坡道平面,2500000,32.28,地下五樓含以下
RPPOMLQKJHKGFIF58DA,坡道平面,1950000,22.77,地下一樓
RPSSMLNJJHKGFEF48DA,坡道平面,1300000,35.20,地下三樓
RPROMLRJJHKGFAF97DA,坡道平面,2550000,31.15,地下三樓
RPROMLRJJHKGFAF97DA,坡道平面,2550000,31.15,地下三樓
RPWNMLQJJHKGFEF68DA,坡道平面,1500000,28.88,地下四樓
RPXPNLTJJHKGFBF09DA,坡道平面,2700000,25.36,地下二樓
RPXNMLPKJHKGFBF48DA,坡道平面,1850000,21.84,地下二樓
RPOOMLKLJHKGFEF57DA,坡道平面,1600000,28.88,地下三樓
RPWNMLKMKIJGFBF18DA,坡道平面,0,23.13,地下二樓
RPOOMLPJKHKGFEF97DA,坡道平面,1550000,27.77,地下三樓
RPXRMLNJJHKGFEF88DA,坡道平面,1550000,35.20,地下二樓
RPQNMLQKJHKGFBF87DA,坡道平面,1850000,21.84,地下二樓
RPVSMLNJJHKGFEF78DA,坡道平面,1400000,35.20,地下二樓
RPUSMLNJJHKGFEF68DA,坡道平面,1400000,35.20,地下二樓
RPTSMLNJJHKGFEF58DA,坡道平面,1150000,34.76,地下三樓
RPWNMLLKKHKGFCF18DA,坡道平面,3500000,21.05,地下一樓
RPQTMLNJJHKGFEF38DA,坡道平面,1400000,35.20,地下二樓
RPSOMLNKKHKGFCF08DA,一樓平面,0,26.08,一樓
RPSOMLNKKHKGFCF08DA,一樓平面,0,26.08,一樓
RPOSMLOLKIJGFBF18DA,坡道平面,1850000,23.68,地下三樓
RPPQMLNKKHKGFBF87DA,坡道平面,2800000,25.36,地下二樓
RPWNMLLLJHKGFEF38DA,坡道平面,0,35.20,地下三樓
RPWNMLLLJHKGFEF38DA,坡道平面,0,35.20,地下三樓
RPPOMLQJKHKGFIF58DA,坡道平面,1820000,24.77,地下一樓
RPXOMLOLKHKGFEF98DA,坡道平面,1500000,28.88,地下四樓
RPXNMLOLKHKGFEF88DA,坡道平面,1700000,30.10,地下二樓
RPQQMLTLJIJGFAF48DA,坡道平面,2400000,30.87,地下三樓
RPUPMLOLKHKGFEF78DA,坡道平面,1700000,28.88,地下二樓
RPRNMLLKKIJGFGF08DA,坡道平面,2500000,35.61,地下二樓
RPWPMLLKPHJGFEF98DA,坡道平面,2000000,27.04,地下一樓
RPWPMLLKPHJGFEF98DA,坡道平面,2000000,23.34,地下一樓
RPQPMLTLIIJGFGF88DA,坡道平面,2600000,35.61,地下三樓
RPPPMLQLJIJGFGF58DA,坡道平面,0,31.00,地下三樓
RPPOMLTKJIJGFCF28DA,坡道平面,2000000,29.63,地下五樓含以下
RPOOMLKKKIJGFCF37DA,坡道平面,3100000,25.76,地下一樓
RPTNMLPJJHKGFCF08DA,坡道平面,2800000,25.76,地下一樓
RPWNMLRLKIJGFIF86DA,坡道平面,2300000,31.92,地下一樓
RPUPMLSKKIJGFIF86DA,坡道平面,1850000,24.70,地下二樓
RPVNMLNLKIJGFIF98DA,坡道平面,1550000,24.70,地下三樓
RPTNMLTJJHKGFIF09DA,坡道平面,2000000,43.20,地下三樓
RPQNMLQLQHJGFEF88DA,坡道平面,2400000,23.34,地下二樓
RPQNMLQLQHJGFEF88DA,坡道平面,2250000,23.34,地下二樓
RPQNMLQLQHJGFEF88DA,坡道平面,2350000,23.34,地下二樓
RPXSMLNJJHKGFEF98DA,坡道平面,1200000,35.20,地下四樓
RPVNMLKLKIJGFEF28DA,坡道機械,1150000,16.93,地下四樓
RPWNMLKLJHKGFEF28DA,坡道平面,1600000,28.88,地下三樓
RPPQMLMJJHKGFEF87DA,坡道平面,2000000,32.39,地下一樓
RPQOMLKLJHKGFEF77DA,坡道平面,1600000,28.88,地下三樓
RPUNMLQJJHKGFCF28DA,坡道平面,2300000,27.53,地下三樓
RPXPMLOJOHJGFEF56DA,坡道平面,1900000,39.13,地下三樓
RPXPMLOJOHJGFEF56DA,坡道平面,1900000,39.13,地下三樓
RPWRMLOJKHKGFAF58DA,坡道平面,2550000,31.15,地下三樓
RPWRMLOJKHKGFAF58DA,坡道平面,2550000,31.15,地下三樓
RPTOMLKLJHKGFEF08DA,坡道平面,1500000,28.88,地下四樓
RPOOMLRJKHKGFDF08DA,坡道平面,1900000,,地下一樓
RPVOMLKLJHKGFEF28DA,坡道平面,1450000,27.77,地下四樓
RPVQMLKKKHKGFIF88DA,坡道平面,1600000,34.74,地下二樓
RPPTMLNJJHKGFEF28DA,坡道平面,1400000,35.20,地下三樓
RPVRMLOLKIJGFBF78DA,坡道平面,1850000,23.68,地下三樓
RPOQMLOLKIJGFBF97DA,坡道平面,1850000,23.68,地下三樓
RPOPMLPLOHJGFEF58DA,坡道平面,1300000,35.20,地下三樓
RPWNMLQJJHKGFAF28DA,坡道平面,2500000,26.75,地下二樓
RPSNMLKLKHKGFGF18DA,坡道平面,1800000,42.16,地下一樓
RPTOMLKKKHKGFEF08DA,坡道平面,1500000,28.88,地下四樓
RPWNMLRKKHKGFEF98DA,坡道平面,1500000,30.10,地下四樓
RPPOMLNKKHKGFDF87DA,坡道平面,0,39.49,地下三樓
RPXNMLRKKHKGFEF09DA,坡道平面,1600000,28.88,地下三樓
RPPPMLMLJIJGFAF57DA,坡道平面,2300000,33.43,地下三樓
RPSPMLRJJHKGFGF78DA,坡道平面,2300000,40.87,地下一樓
RPVRMLTLQHJGFEF47DA,坡道平面,1700000,25.18,地下三樓
RPQTMLSLJIJGFAF68DA,坡道平面,2300000,30.60,地下四樓
RPVNMLKKKIJGFGF38DA,坡道平面,2500000,35.61,地下三樓
RPTNNLLKJIJGFAF67DA,坡道平面,2500000,33.12,地下三樓
RPXOMLKKKIJGFGF68DA,坡道平面,2550000,35.61,地下二樓
RPPNMLNKKIJGFHF18DA,坡道平面,2400000,41.77,地下二樓
RPSSMLOJJIJGFGF78DA,坡道平面,1850000,33.49,地下五樓含以下
RPUNMLKLJIJGFCF87DA,坡道機械,2000000,17.64,地下二樓
RPVNMLMKKIJGFCF18DA,坡道平面,1800000,16.02,地下一樓
RPPPMLMJKIJGFEF87DA,坡道平面,1600000,28.88,地下三樓
RPTPMLMJKIJGFEF28DA,坡道平面,1700000,30.10,地下二樓
RPOQMLMJKIJGFEF87DA,坡道平面,1700000,28.88,地下二樓
RPQPMLTJKIJGFEF68DA,坡道平面,1500000,28.88,地下四樓
RPOPMLTJKIJGFEF48DA,坡道平面,1500000,28.88,地下四樓
RPTPMLTJKIJGFEF98DA,坡道平面,1500000,30.10,地下四樓
RPVNMLNJKIJGFBF08DA,坡道平面,0,32.94,地下三樓
RPVNMLNJKIJGFBF08DA,坡道平面,0,39.34,地下三樓
RPXOMLKMKIJGFBF38DA,坡道平面,0,22.09,地下二樓
RPPNMLRKKIJGFDF18DA,坡道平面,0,36.44,地下二樓
RPWNMLLLKIJGFIF88DA,坡道平面,2000000,43.20,地下三樓
RPVNMLQJJHKGFEF58DA,坡道平面,1600000,28.88,地下三樓
RPOOMLRJJHKGFIF48DA,坡道平面,2000000,24.77,地下一樓
RPQPMLRJJHKGFIF78DA,坡道平面,0,27.32,地下二樓
RPVQMLMJKIJGFEF58DA,坡道平面,1600000,28.88,地下三樓
RPOOMLMJKIJGFGF87DA,坡道平面,2550000,35.61,地下二樓
RPXNMLKLJHKGFEF38DA,坡道平面,1600000,28.88,地下三樓
RPPOMLMJKIJGFGF97DA,坡道平面,2650000,35.61,地下一樓
RPSNMLLLJHKGFHF28DA,坡道平面,2300000,37.71,地下三樓
RPVNMLNLJHKGFAF08DA,坡道平面,0,30.51,地下一樓
RPVNMLNLJHKGFAF08DA,坡道平面,0,30.51,地下一樓
RPVNMLNLJHKGFAF08DA,坡道平面,0,30.51,地下一樓
RPWNMLNLJHKGFAF18DA,坡道平面,0,30.51,地下一樓
RPWNMLNLJHKGFAF18DA,坡道平面,0,30.51,地下一樓
RPWNMLNLJHKGFAF18DA,坡道平面,0,30.51,地下一樓
RPWNMLNLJHKGFAF18DA,坡道平面,0,30.51,地下一樓
RPUNMLNLJHKGFAF97DA,坡道平面,0,30.51,地下一樓
RPUNMLNLJHKGFAF97DA,坡道平面,0,30.51,地下一樓
RPUNMLNLJHKGFAF97DA,坡道平面,0,30.51,地下一樓
RPSNMLOKMHJGFBF08DA,坡道機械,1200000,28.31,地下四樓
RPXNMLNLJHKGFAF28DA,坡道平面,0,30.51,地下一樓
RPXNMLNLJHKGFAF28DA,坡道平面,0,30.51,地下一樓
RPXNMLNLJHKGFAF28DA,坡道平面,0,30.51,地下一樓
RPXNMLNLJHKGFAF28DA,坡道平面,0,30.51,地下一樓
RPPSNLTJJHKGFBF58DA,坡道平面,2200000,24.76,地下三樓
RPRRMLRKKHKGFEF88DA,坡道平面,1850000,32.39,地下一樓
RPQOMLOLKHKGFEF28DA,坡道平面,1600000,28.88,地下三樓
RPPOMLOLKHKGFEF18DA,坡道平面,1600000,28.88,地下三樓
RPSQMLTJKIJGFBF68DA,坡道平面,2200000,29.75,地下一樓
RPUNNLMJKIJGFAF87DA,坡道平面,2200000,38.31,地下三樓
RPRPMLMJKIJGFEF08DA,坡道平面,1600000,30.10,地下三樓
RPWOMLMJKIJGFEF48DA,坡道平面,1700000,28.88,地下二樓
RPVPMLMJKIJGFEF48DA,坡道平面,1500000,28.88,地下四樓
RPWNMLSLIIJGFBF68DA,坡道平面,2400000,20.64,地下一樓
RPOPMLNKRHJGFEF58DA,坡道機械,1000000,19.65,地下四樓
RPPOMLSLIIJGFBF08DA,坡道平面,2200000,20.64,地下一樓
RPRPMLTKKIJGFBF58DA,坡道平面,2400000,30.42,地下一樓
RPWPMLMKKIJGFEF68DA,坡道平面,1750000,25.18,地下二樓
RPVNMLLLKIJGFIF78DA,坡道平面,2100000,44.17,地下三樓
RPSOMLRKKIJGFIF09DA,坡道平面,1900000,24.70,地下二樓
RPTOMLRKKIJGFIF56DA,坡道平面,1900000,24.70,地下二樓
RPUNMLMJJHKGFEF08DA,坡道平面,0,27.81,地下二樓
RPTOMLNJJHKGFBF87DA,坡道平面,0,29.34,地下三樓
RPUNMLPLRHJGFEF66DA,坡道平面,1750000,33.52,地下二樓
RPTOMLQJKHKGFHF98EA,坡道平面,0,37.84,地下二樓
RPTOMLQJKHKGFHF98EA,坡道平面,0,37.84,地下二樓
RPRRMLKKKHKGFIF58DA,坡道平面,1700000,34.74,地下一樓
RPVQMLPKJHKGFAF48DA,坡道平面,2550000,29.08,地下三樓
RPQRMLNKJIJGFBF97DA,坡道平面,2500000,28.27,地下二樓
RPTRMLOLKIJGFBF58DA,坡道平面,1950000,23.68,地下二樓
RPWQMLPKJHKGFAF58DA,坡道平面,2500000,26.75,地下二樓
RPPSMLNKRHJGFCF78DA,坡道平面,2400000,24.75,地下二樓
RPPPMLTJKHKGFBF28DA,一樓平面,2550000,24.86,一樓
RPRSMLLLKHKGFAF08DA,坡道平面,2400000,28.63,地下三樓
RPXNMLOLJHKGFHF09DA,升降機械,1600000,7.49,地下二樓
RPUVNLRJKHKGFAF56DA,坡道平面,2550000,34.86,地下三樓
RPSOMLLJQHJGFEF48DA,坡道平面,1300000,35.20,地下三樓
RPQNMLPJKHKGFHF38DA,升降機械,1600000,7.49,地下二樓
RPQOMLOLJHKGFHF48DA,升降機械,1600000,7.49,地下二樓
RPRQMLLJIIJGFIF28DA,一樓平面,0,,一樓
RPVTMLTLIIJGFGF17DA,坡道平面,2500000,35.61,地下一樓
RPVTMLTLIIJGFGF17DA,坡道平面,2450000,35.61,地下三樓
RPTPMLNJJHKGFEF28DA,坡道平面,1500000,31.28,地下三樓
RPSPMLNJJHKGFEF18DA,坡道平面,1650000,32.39,地下三樓
RPXNMLSLIIJGFBF78DA,坡道平面,1900000,20.64,地下一樓
RPWOMLNKKIJGFIF09DA,坡道平面,1950000,24.77,地下一樓
RPQPMLMJKIJGFEF97DA,坡道平面,1600000,28.88,地下三樓
RPXOMLTJKIJGFEF66DA,坡道平面,1500000,28.88,地下四樓
RPXNMLLLKIJGFIF98DA,坡道平面,2100000,43.20,地下二樓
RPTQMLNKKIJGFIF98DA,坡道平面,2100000,24.77,地下一樓
RPSOMLNLKIJGFHF68DA,坡道平面,2600000,33.62,地下三樓
RPSOMLNLKIJGFHF68DA,坡道平面,2600000,33.62,地下三樓
RPSNMLSLIIJGFBF28DA,坡道平面,2200000,20.64,地下一樓
RPRRMLNKJIJGFBF08DA,坡道平面,2500000,28.27,地下二樓
RPRRMLNKJIJGFBF08DA,坡道平面,2150000,26.01,地下一樓
RPORMLNKJIJGFBF77DA,坡道平面,2750000,33.92,地下一樓
RPWOMLKLJHKGFEF38DA,坡道平面,1500000,28.88,地下四樓
RPQOMLNJJHKGFIF28DA,坡道平面,2100000,43.20,地下二樓
RPVNMLNKJIJGFBF08DA,坡道平面,2450000,26.01,地下二樓
RPTRMLRKKHKGFEF09DA,坡道平面,1650000,32.39,地下三樓
RPOSNLTJJHKGFBF48DA,坡道平面,2200000,24.76,地下三樓
RPXSMLNKJIJGFBF78DA,坡道平面,2450000,26.01,地下二樓
RPROMLOJKIJGFEF18DA,坡道平面,1900000,37.54,地下一樓
RPSQMLRKKHKGFEF88DA,坡道平面,1600000,31.28,地下二樓
RPOPMLMJKIJGFEF77DA,坡道平面,1600000,28.88,地下三樓
RPWQMLMJKIJGFEF68DA,坡道平面,1600000,28.88,地下三樓
RPVPMLNJLHKGFEF68DA,坡道平面,1650000,32.39,地下二樓
RPSOMLTJKIJGFBF48DA,坡道平面,2050000,29.35,地下三樓
RPRQMLNKKIJGFIF78DA,坡道平面,1850000,24.77,地下一樓
RPOOMLPKJIJGFCF77DA,坡道平面,2200000,25.97,地下三樓
RPTTMLTLIIJGFGF96DA,坡道平面,2600000,35.61,地下一樓
RPRNMLKLKIJGFEF87DA,坡道平面,1750000,24.13,地下一樓
RPQOMLKMIIJGFGF97DA,坡道平面,2500000,35.61,地下三樓
RPQRMLNKKIJGFIF78DA,坡道平面,1900000,24.77,地下二樓
RPUNMLNLKIJGFIF88DA,坡道平面,0,23.61,地下一樓
RPUNMLNLKIJGFIF88DA,坡道平面,0,24.70,地下一樓
RPTNMLSKKIJGFBF48DA,坡道平面,2150000,29.35,地下二樓
RPQNMLQLKIJGFEF38DA,坡道平面,1900000,37.54,地下二樓
RPWNMLOLKIJGFIF56DA,坡道平面,2000000,24.77,地下一樓
RPWNMLOJJIJGFAF08DA,坡道平面,2300000,35.86,地下三樓
RPVRNLTJJHKGFBF09DA,坡道平面,2400000,24.76,地下一樓
RPRNMLNJJHKGFBF57DA,坡道平面,2150000,28.27,地下一樓
RPPRMLPKJHKGFEF38DA,坡道平面,1700000,37.54,地下二樓
RPROMLSJKHKGFBF28DA,一樓平面,2600000,27.02,一樓
RPQSNLTJJHKGFBF68DA,坡道平面,2400000,24.76,地下一樓
RPWSMLNKJIJGFBF68DA,坡道平面,2500000,28.27,地下二樓
RPOOMLMLJHKGFEF77DA,坡道平面,1600000,21.77,地下三樓
RPOOMLMLJHKGFEF77DA,坡道平面,1600000,21.77,地下三樓
RPOOMLMLJHKGFEF77DA,坡道平面,1600000,21.77,地下三樓
RPOOMLMLJHKGFEF77DA,坡道平面,1500000,20.74,地下三樓
RPTOMLNJKHKGFIF68DA,坡道平面,2100000,43.20,地下二樓
RPWNMLMKKHKGFCF28DA,坡道平面,0,,地下一樓
RPWNMLMKKHKGFCF28DA,坡道平面,0,,地下一樓
RPXQMLNKJIJGFBF58DA,坡道平面,2500000,30.84,地下三樓
RPUOMLMJKIJGFEF28DA,坡道平面,1700000,28.88,地下二樓
RPQOMLQJKHKGFIF68DA,坡道平面,2000000,24.77,地下一樓
RPTRMLNKJIJGFBF28DA,坡道平面,2500000,28.27,地下二樓
RPTPMLOLKIJGFBF38DA,坡道平面,1850000,23.68,地下三樓
RPQQMLSJJHKGFGF78DA,其他,1100000,18.05,地下一樓
RPRQMLLLJHKGFEF18DA,坡道平面,1650000,32.39,地下二樓
RPQOMLTJKHKGFBF28DA,坡道平面,2300000,24.77,地下二樓
RPPONLPKJHKGFAF77DA,坡道平面,2550000,26.75,地下二樓
RPOOMLOLKHKGFEF08DA,坡道平面,1600000,28.88,地下三樓
RPOSMLNKJIJGFBF87DA,坡道平面,2350000,26.01,地下三樓
RPORMLMLJHKGFHF38DA,升降機械,1600000,7.49,地下二樓
RPUQNLPKJHKGFAF48DA,坡道平面,2200000,29.08,地下五樓含以下
RPSPMLMLJHKGFHF58DA,升降機械,1600000,7.49,地下二樓
RPOOMLTJKIJGFEF38DA,坡道平面,1900000,37.54,地下一樓
RPQPMLKKKIJGFGF08DA,坡道平面,2500000,35.61,地下三樓
RPXPMLMLJHKGFHF09DA,升降機械,1600000,7.49,地下二樓
RPUPMLNKKIJGFIF98DA,坡道平面,2000000,24.77,地下一樓
RPXPMLNKKIJGFIF66DA,坡道平面,2100000,24.77,地下一樓
RPQQMLMLJHKGFHF48DA,升降機械,1600000,7.49,地下二樓
RPVPMLNKKIJGFIF09DA,坡道平面,2000000,24.77,地下一樓
RPSQMLTJKIJGFEF98DA,坡道平面,1600000,29.64,地下二樓
RPQNMLLLKIJGFIF28DA,坡道平面,2000000,43.20,地下三樓
RPWQMLTKKIJGFBF56DA,坡道平面,2200000,24.76,地下三樓
RPROMLKMKIJGFBF77DA,坡道平面,2250000,29.35,地下一樓
RPUPMLNJJHKGFEF38DA,坡道平面,1650000,32.39,地下二樓
RPTNMLKLKIJGFEF08DA,坡道平面,1550000,24.13,地下四樓
RPTTMLLLKHKGFAF38DA,坡道平面,2450000,31.10,地下四樓
RPUNMLNJJHKGFIF58DA,坡道平面,2200000,43.20,地下一樓
RPWPMLNJJHKGFEF58DA,坡道平面,1500000,32.39,地下四樓
SPQRMLLLKHKGFAF97DA,坡道平面,0,34.45,地下二樓
SPQRMLLLKHKGFAF97DA,坡道平面,0,34.45,地下二樓
RPUNMLRKJHKGFIF09DA,坡道平面,1900000,23.61,地下一樓
RPUQMLRKKIJGFIF86DA,坡道平面,1750000,24.77,地下二樓
RPWRMLNKJIJGFBF58DA,坡道平面,2300000,28.27,地下四樓
RPQRMLLLKHKGFAF87DA,坡道平面,0,34.45,地下二樓
RPQRMLLLKHKGFAF87DA,坡道平面,0,34.45,地下二樓
RPQRMLLLKHKGFAF87DA,坡道平面,0,34.45,地下二樓
RPTOMLQJJHKGFEF48DA,坡道平面,1650000,32.39,地下二樓
RPTOMLQJJHKGFEF48DA,坡道平面,1600000,31.28,地下二樓
RPQONLPKJHKGFAF87DA,坡道平面,2350000,29.08,地下五樓含以下
RPUSMLLLKHKGFAF38DA,坡道平面,2600000,31.10,地下二樓
RPWRMLOLKIJGFBF88DA,坡道平面,1950000,23.68,地下二樓
RPWRMLOLKIJGFBF88DA,坡道平面,1950000,23.68,地下二樓
RPWRMLMLJHKGFHF56DA,升降機械,1600000,7.49,地下一樓
RPTSMLPKJHKGFAF48DA,坡道平面,2650000,29.08,地下二樓
RPQRMLRKKHKGFEF78DA,坡道平面,1500000,31.28,地下三樓
RPSOMLPJKHKGFIF78DA,坡道平面,2000000,43.20,地下三樓
RPVNMLTJKHKGFBF68DA,坡道平面,2400000,24.77,地下一樓
RPXOMLOLKHKGFAF58DA,坡道平面,2450000,31.10,地下四樓
RPRWMLNKJIJGFBF58DA,坡道平面,2300000,30.84,地下五樓含以下
RPQNMLTKKHKGFIF98DA,坡道平面,2100000,43.20,地下二樓
RPUNMLNJLHKGFAF97DA,坡道平面,1500000,19.73,地下三樓
RPWNMLQJKHKGFHF09DA,升降機械,1600000,7.49,地下二樓
RPOOPLRJKHKGFAF08DA,坡道平面,2650000,29.08,地下二樓
RPXOMLRKKIJGFBF88DA,坡道平面,2150000,29.35,地下二樓
RPXNMLNKKIJGFIF09DA,坡道平面,1850000,24.77,地下一樓
RPWNMLNKKIJGFIF98DA,坡道平面,1750000,24.77,地下二樓
RPWQMLNKKIJGFIF66DA,坡道平面,1900000,24.77,地下二樓
RPTOMLNKKIJGFIF78DA,坡道平面,1850000,24.77,地下一樓
RPPOMLSKKIJGFCF28DA,坡道平面,0,,地下一樓
RPPOMLSKKIJGFCF28DA,坡道平面,0,,地下一樓
RPQOMLSKKIJGFCF38DA,坡道平面,0,,地下一樓
RPQOMLSKKIJGFCF38DA,坡道平面,0,,地下一樓
RPVQMLTKKIJGFBF09DA,坡道平面,2400000,24.76,地下一樓
RPTOMLNLKIJGFBF18DA,坡道平面,2150000,29.35,地下二樓
RPUNMLTJJHKGFIF56DA,坡道平面,2000000,43.20,地下三樓
RPWRMLMKPHJGFBF98DA,塔式車位,1800000,9.40,
RPROMLNKJHKGFIF48DA,坡道平面,0,24.70,地下一樓
RPROMLNKJHKGFIF48DA,坡道平面,0,24.70,地下一樓
RPTOMLLMKIJGFEF38DA,坡道平面,1400000,32.39,地下四樓
RPRNMLPJKHKGFGF38DA,坡道平面,2150000,33.49,地下二樓
RPQPMLQJJHKGFEF28DA,坡道平面,1550000,32.39,地下三樓
RPSWMLNKJIJGFBF68DA,坡道平面,2200000,28.27,地下五樓含以下
RPQPMLQJJHKGFEF28DA,坡道平面,1550000,32.39,地下三樓
RPSNMLKKJHKGFBF47DA,坡道平面,2200000,24.76,地下三樓
RPOSMLNKRHJGFEF88DA,坡道機械,950000,16.93,地下四樓
RPSOMLNJJHKGFEF08DA,坡道平面,1550000,32.39,地下三樓
RPSOMLRKJHKGFIF98DA,坡道平面,1900000,24.70,地下二樓
RPOPMLQJJHKGFEF08DA,坡道平面,1400000,32.39,地下四樓
RPOPMLQJJHKGFEF08DA,坡道平面,1400000,32.39,地下四樓
RPWOMLNKJIJGFBF28DA,坡道平面,2300000,28.27,地下四樓
RPSOMLLMKIJGFEF28DA,坡道平面,1400000,32.39,地下四樓
RPPOMLNJJHKGFEF77DA,坡道平面,1600000,31.28,地下二樓
RPVPMLOLKIJGFBF58DA,坡道平面,1650000,21.79,地下三樓
RPTNMLTJKHKGFBF48DA,坡道平面,2200000,24.77,地下三樓
RPRNMLNJKIJGFBF67DA,坡道平面,2150000,29.35,地下二樓
RPVQNLPKJHKGFAF58DA,坡道平面,2200000,29.08,地下五樓含以下
RPUOMLTKKIJGFBF78DA,坡道平面,2100000,19.02,地下二樓
RPQQMLRJJHKGFGF68DA,坡道平面,2150000,33.49,地下二樓
RPRTMLLLKHKGFAF18DA,坡道平面,2450000,31.10,地下四樓
RPOOMLPJKHKGFIF38DA,坡道平面,2000000,43.20,地下三樓
RPSQMLOJKIJGFAF08DA,坡道平面,2200000,33.04,地下二樓
RPOOMLTKKHKGFEF48DA,坡道平面,1550000,32.39,地下三樓
RPWNMLTLJIJGFIF96DA,坡道平面,2000000,24.70,地下一樓
RPQNMLNJKIJGFBF57DA,坡道平面,2150000,29.35,地下二樓
RPVNMLQKKIJGFEF78DA,坡道平面,1700000,25.18,地下三樓
RPTNMLMJKIJGFIF48DA,坡道平面,1800000,24.70,地下三樓
RPWNMLNKKIJGFCF38DA,坡道平面,2570000,25.76,地下一樓
RPUNMLNKKIJGFCF18DA,坡道平面,2250000,25.76,地下一樓
RPVNMLNKKIJGFCF28DA,坡道平面,2250000,25.76,地下一樓
RPVNMLSLIIJGFBF58DA,坡道平面,1900000,20.64,地下一樓
RPXNMLNKKIJGFCF48DA,坡道平面,2530000,25.76,地下一樓
RPQOMLNKKIJGFCF87DA,坡道平面,2530000,25.76,地下二樓
RPQOMLNKKIJGFCF87DA,坡道平面,2480000,25.76,地下二樓
RPPQMLNKKIJGFIF58DA,坡道平面,1900000,24.77,地下二樓
RPTPMLNKKIJGFIF88DA,坡道平面,1900000,24.77,地下二樓
RPUQMLNKKIJGFIF09DA,坡道平面,1600000,22.77,地下二樓
RPRPMLRKKIJGFBF38DA,坡道平面,2050000,29.35,地下三樓
RPVOMLNKKIJGFIF98DA,坡道平面,1750000,24.77,地下二樓
RPWPMLNKKIJGFIF56DA,坡道平面,2000000,24.77,地下一樓
RPPRMLTKKIJGFBF58DA,坡道平面,2200000,24.76,地下三樓
RPWOMLKMRHJGFAF78DA,坡道平面,2600000,24.54,地下三樓
RPQPMLLMKIJGFEF18DA,坡道平面,1600000,31.28,地下二樓
RPXQMLNKKIJGFIF76DA,坡道平面,2100000,24.77,地下一樓
