抓取時間,搜尋結果第幾頁,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,額外資訊2,目前價格,原始價格,是否含車位價格
2025_10_16 23_39_19,13,景興好停車一樓,台北市文山區景興路,公寓,50.6年,建坪20.59,主20.59,1/4樓,3房(室)2廳1衛, 面寬一樓、大路旁靜巷 ,永慶房屋近捷運景美站近捷運萬隆站,"1,830","1,888萬",無
2025_10_16 23_39_26,14,景興好停車一樓,台北市文山區景興路,公寓,50.6年,建坪20.59,主20.59,1/4樓,3房(室)2廳1衛, 面寬一樓、大路旁靜巷 ,永慶房屋近捷運景美站近捷運萬隆站,"1,830","1,888萬",無
2025_10_16 23_39_26,14,景興好停車一樓,台北市文山區景興路,公寓,50.6年,建坪20.59,主20.59,1/4樓,3房(室)2廳1衛, 面寬一樓、大路旁靜巷 ,永慶房屋近捷運景美站近捷運萬隆站,"1,830","1,888萬",無
2025_10_16 23_39_26,14,森林公園裝潢美宅,台北市大安區信義路三段,住宅大樓,8.7年,建坪53.81,主+陽21.40,5/14樓,1房(室)2廳1衛, 精美裝潢，正面大安森林公園 ,永慶房屋廁所有窗房間都有窗近捷運大安森林公園站近捷運東門站,"7,850","8,380萬",含車位價
2025_10_16 23_39_26,14,關渡捷運美寓頂,台北市北投區一德街,公寓,44.8年,建坪24.38,主24.38,4/4樓,3房(室)2廳2衛(含加蓋1房(室)1廳1衛), 近捷運步行約6分鐘 ,永慶房屋新上廁所有窗近捷運關渡站近捷運忠義站,"1,480","1,480",無
2025_10_16 23_39_26,14,大安三房成家首選,台北市大安區臥龍街,公寓,42.8年,建坪37.25,主+陽33.35,4/5樓,3房(室)2廳2衛, 代收垃圾、前後陽台保留 ,永慶房屋新上廁所有窗有天然瓦斯房間都有窗近捷運六張犁站近捷運麟光站,"2,188","2,188",無
2025_10_16 23_39_26,14,公園美妝三房車位,台北市文山區興隆路二段,華廈,11.8年,建坪42.47,主+陽23.94,3/7樓,3房(室)2廳2衛, 雙拼稀有華夏離塵不離城 ,永慶房屋新上有天然瓦斯房間都有窗近捷運萬隆站,"3,580","3,580",含車位價180萬元
2025_10_16 23_39_26,14,三民捷運黃金三樓,台北市松山區寶清街,公寓,53.7年,建坪23.99,主23.99,3/4樓,2房(室)2廳1衛, 近三民捷運站 ,永慶房屋有天然瓦斯房間都有窗近捷運南京三民站,"1,750","2,050萬",無
2025_10_16 23_39_26,14,未來捷運綠莊大戶,台北市文山區木柵路一段,公寓,43.8年,建坪41.79,主+陽33.54,5/5樓,4房(室)2廳1.5衛(含加蓋1房(室)--廳--衛), 前後陽台、格局方正、靜巷住宅 ,永慶房屋新上廁所有窗有天然瓦斯房間都有窗近捷運Y4站(施工中)近捷運Y5站(施工中),"2,188","2,188",無
2025_10_16 23_39_26,14,東區人潮黃金店面,台北市大安區敦化南路一段,店面,51.8年,建坪15.54,主14.54,1/4樓,#NAME?, 東區知名161巷黃金店面 ,永慶房屋新上近捷運忠孝敦化站近捷運國父紀念館站,"9,688","9,988萬",無
2025_10_16 23_39_26,14,邊間三房和室坡車,台北市中山區中山北路二段,住宅大樓,34.9年,建坪68.57,主+陽45.09,10/17樓,3房(室)2廳2衛, 天然瓦斯、一層兩戶 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運中山國小站近捷運雙連站,"4,988","4,988",含車位價
2025_10_16 23_39_26,14,璞趣高樓景觀兩房,台北市中正區羅斯福路一段,套房,16.1年,建坪18.13,主10.30,13/14樓,2房(室)1廳1衛(含加蓋1房(室)--廳--衛), 中正國中市大附小高樓景觀101 ,永慶房屋新上房間都有窗近捷運中正紀念堂站(施工中)近捷運中正紀念堂站,"3,499","3,499",無
2025_10_16 23_39_26,14,大巨蛋旁黑土一樓,台北市大安區延吉街,公寓,49.0年,建坪21.56,主21.56,1/4樓,3房(室)2廳1衛(含加蓋1房(室)--廳--衛), 近國館捷運站住四土地持份大 ,永慶房屋有天然瓦斯房間都有窗近捷運國父紀念館站近捷運忠孝敦化站,"4,980","5,980萬",無
2025_10_16 23_39_26,14,晴光商圈人潮店面,台北市中山區農安街,店面,37.4年,建坪33.73,主+平15.20,1/5樓,2房(室)2廳1衛(含加蓋1房(室)1廳1衛), 農安街1巷稀有店辦釋出 ,永慶房屋新上近捷運民權西路站,"3,680","3,680",無
2025_10_16 23_39_26,14,文山書院三房平車,台北市文山區和興路,住宅大樓,20.7年,建坪44.79,主+陽23.47,3/11樓,3房(室)2廳2衛, 24小時管理、靜巷住宅三房車 ,永慶房屋新上有天然瓦斯房間都有窗近捷運Y5站(施工中)近捷運大坪林站,"2,998","2,998",含車位價250萬元
2025_10_16 23_39_26,14,陽明綠莊豪景尊邸,台北市士林區中庸五路,透天厝,56.1年,建坪83.90,主83.90,B1~2/2樓,3房(室)4廳5衛(含加蓋--房(室)1廳2衛), 屋況新免整理大庭院獨棟別墅 ,永慶房屋新上廁所有窗房間都有窗,"9,800","9,800",無
2025_10_16 23_39_26,14,新東京宅高樓景觀,台北市中山區南京東路二段,住宅大樓,15.1年,建坪26.74,主+陽9.28,18/18樓,1房(室)1廳1衛, 景觀視野好，平面車位佳 ,永慶房屋新上有天然瓦斯房間都有窗近捷運松江南京站,"2,280","2,280",含車位價300萬元
2025_10_16 23_39_26,14,八德微風獨棟華廈,台北市中山區八德路二段,華廈,41.5年,建坪38.90,主+陽37.47,2/6樓,5房(室)--廳5衛, 戶數單純、微風商圈機能便利 ,永慶房屋有天然瓦斯房間都有窗近捷運忠孝復興站,"3,600","3,600",無
2025_10_16 23_39_26,14,晴光低總挑高美宅,台北市中山區雙城街,住宅大樓,17.6年,建坪10.26,主+陽6.78,2/14樓,--房(室)1廳1衛," 格局方正好規劃,採光佳,有瓦斯 ",永慶房屋有天然瓦斯房間都有窗近捷運中山國小站近捷運民權西路站,"1,385","1,498萬",無
2025_10_16 23_39_26,14,金磚大戶裝潢美,台北市中山區雙城街,住宅大樓,17.6年,建坪55.66,主+陽20.76,7/14樓,5房(室)2廳2衛(含加蓋2房(室)--廳--衛), 天然瓦斯、陽台、全天管理 ,永慶房屋有天然瓦斯房間都有窗近捷運中山國小站近捷運民權西路站,"3,680","3,680",含車位價360萬元
2025_10_16 23_39_26,14,捷運讚理想兩房,台北市松山區寶清街,華廈,29.1年,建坪22.90,主+陽+露18.24,5/5樓,2房(室)2廳1衛(含加蓋2房(室)--廳--衛), 格局方正 採光佳 標準兩房 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運南京三民站,"1,998","2,180萬",無
2025_10_16 23_39_26,14,仁愛路獨棟透天,台北市大安區復興南路一段,透天厝,#NAME?,建坪24.16,主24.16,1~2/2樓,1房(室)2廳1衛, 邊間陽臺採光空間方正好使用 ,永慶房屋房間都有窗三角窗近捷運大安站,"4,850","5,050萬",無
2025_10_16 23_39_26,14,市府站太子3房,台北市信義區基隆路一段,住宅大樓,18.0年,建坪54.33,主+陽27.20,7/12樓,3房(室)2廳2衛, 座北朝南帝王座向，面101景觀 ,永慶房屋新上有天然瓦斯房間都有窗近捷運市政府站近捷運南京三民站,"5,080","5,080",含車位價300萬元
2025_10_16 23_39_26,14,興隆公園大三房,台北市文山區興隆路二段,公寓,46.0年,建坪29.29,主+陽29.30,5/5樓,3房(室)2廳2衛(含加蓋--房(室)--廳2衛), 邊間通風採光佳 ,永慶房屋廁所有窗有天然瓦斯,"1,980","2,280萬",無
2025_10_16 23_39_26,14,正面林蔭林園大廈,台北市大安區仁愛路四段,住宅大樓,53.0年,建坪74.85,主67.59,2/12樓,5房(室)2廳2衛(含加蓋--房(室)--廳1衛), 仁愛路第一排樹海景觀 ,永慶房屋有天然瓦斯房間都有窗近捷運忠孝復興站,"7,900","7,900",無
2025_10_16 23_39_26,14,雙捷運水岸第一排,台北市南港區研究院路一段,公寓,43.3年,建坪26.83,主+陽26.84,4/5樓,3房(室)2廳1衛, 永久棟距大，採光極佳 ,永慶房屋廁所有窗房間都有窗近捷運南港展覽館站,"1,838","1,938萬",無
2025_10_16 23_39_26,14,民權西路捷運套房,台北市中山區撫順街,套房,48.9年,建坪9.60,主+陽7.53,7/8樓,1房(室)1廳1衛, 民權西路捷運步行約2分鐘 ,永慶房屋新上房間都有窗近捷運民權西路站,"1,088","1,088",無
2025_10_16 23_39_26,14,稀有陽大庭院透天,台北市北投區致遠三路,透天厝,52.6年,建坪28.51,主28.51,1~2/2樓,4房(室)2廳3衛(含加蓋1房(室)--廳1衛), 靜巷住宅，方便停車 ,永慶房屋房間都有窗近捷運唭哩岸站,"3,980","3,980",無
2025_10_16 23_39_26,14,精品建築永康透天,台北市大安區永康街,華廈,13.8年,建坪211.83,主+陽106.57,1~6/6樓,14房(室)15廳11衛(含加蓋3房(室)1廳1衛), 東門捷運站大安森林公園新生國小 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運東門站,"35,888","35,888",無
2025_10_16 23_39_26,14,景美低樓好質感,台北市文山區景華街,公寓,44.1年,建坪43.31,主+陽36.74,3/5樓,3房(室)2廳2衛, 景美商圈 低樓層 格局方正 ,永慶房屋新上有天然瓦斯房間都有窗近捷運景美站,"2,880","2,880",無
2025_10_16 23_39_26,14,政大溫馨綠意3房,台北市文山區政大二街,華廈,22.4年,建坪41.38,主+陽25.33,5/7樓,3房(室)2廳2衛, 政大附中旁正面綠景光線明亮 ,永慶房屋新上有天然瓦斯房間都有窗,"2,180","2,180",含車位價
2025_10_16 23_39_26,14,文湖捷運庭院透天,台北市文山區辛亥路四段,透天厝,52.5年,建坪24.42,主24.42,1~2/2樓,5房(室)3廳2衛(含加蓋2房(室)1廳1衛), 步行至辛亥站約8分鐘 ,永慶房屋新上近捷運辛亥站,"2,380","2,380",無
2025_10_16 23_39_33,15,文林苑雙捷運三房,台北市士林區文林路,住宅大樓,9.4年,建坪58.82,主+陽31.34,9/15樓,3房(室)2廳2衛, 屋齡玖年X坡平車位X帝王座向 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運Y26站(施工中)近捷運士林站,"5,488","5,488",含車位價300萬元
2025_10_16 23_39_33,15,文林苑雙捷運三房,台北市士林區文林路,住宅大樓,9.4年,建坪58.82,主+陽31.34,9/15樓,3房(室)2廳2衛, 屋齡玖年X坡平車位X帝王座向 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運Y26站(施工中)近捷運士林站,"5,488","5,488",含車位價300萬元
2025_10_16 23_39_33,15,永年捷運京華辦公,台北市中正區南昌路二段,辦公商業大樓,31.2年,建坪80.05,主+陽48.03,4/11樓,2房(室)2廳2衛, 古亭捷運旁辦公首選，視野採光佳 ,永慶房屋近捷運古亭站,"6,400","6,400",含車位價300萬元
2025_10_16 23_39_33,15,圓山儷園三房華廈,台北市士林區後港街,華廈,41.5年,建坪36.25,主+陽27.51,5/7樓,3房(室)2廳2衛, 戶數單純近捷運日班管理員靜巷宅 ,永慶房屋新上有天然瓦斯房間都有窗近捷運劍潭站,"2,998","2,998",無
2025_10_16 23_39_33,15,降價邊間管理三房,台北市士林區天母東路,華廈,48.2年,建坪49.22,主+陽41.97,6/8樓,3房(室)2廳2衛(含加蓋--房(室)--廳1衛), 近新光三越公園知名學區電梯社區 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運LR11站(規劃中)近捷運LR10站(規劃中),"3,780","3,920萬",無
2025_10_16 23_39_33,15,仁愛天廈豪邸三房,台北市大安區仁愛路四段,住宅大樓,39.1年,建坪49.64,主+陽42.47,2/15樓,3房(室)2廳2衛, 十大名宅，正仁愛路近千坪基地 ,永慶房屋有天然瓦斯房間都有窗近捷運國父紀念館站近捷運信義安和站,"6,980","7,200萬",無
2025_10_16 23_39_33,15,杜蘭朵邊間大空間,台北市中山區林森北路,辦公商業大樓,9.3年,建坪14.16,主+陽7.68,4/7樓,3房(室)1廳1衛(含加蓋2房(室)--廳1衛), 松江南京步行約8分鐘 ,永慶房屋廁所有窗有天然瓦斯近捷運松江南京站,"1,570","1,670萬",無
2025_10_16 23_39_33,15,新光三越景觀美邸,台北市士林區天母東路,公寓,46.9年,建坪58.72,主+陽58.72,5~6/4樓,4房(室)--廳2衛(含加蓋4房(室)--廳2衛), 使用空間大正面公園綠意明星學區 ,永慶房屋有天然瓦斯房間都有窗近捷運LR11站(規劃中),"2,880","3,280萬",無
2025_10_16 23_39_33,15,森謐捷境安心美邸,台北市文山區萬安街,華廈,42.2年,建坪30.07,主+陽23.39,3/7樓,3房(室)2廳2衛, 空間舒適 景觀佳 近捷運 ,永慶房屋新上廁所有窗有天然瓦斯房間都有窗近捷運萬芳社區站近捷運木柵站,"1,980","1,980",無
2025_10_16 23_39_33,15,悅園高樓帝王景觀,台北市北投區泉源路,住宅大樓,21.9年,建坪93.27,主+陽58.50,11~12/12樓,5房(室)2廳3衛," 邊間,通風採光佳,北投典藏豪宅 ",永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運新北投站,"5,200","5,868萬",含車位價
2025_10_16 23_39_33,15,至善梅林傳家別墅,台北市士林區至善路二段,透天厝,48.8年,建坪86.48,主74.89,1~2/2樓,7房(室)3廳5衛(含加蓋2房(室)--廳1衛), 優美青山淨水，知名至善別墅區 ,永慶房屋新上廁所有窗房間都有窗,"13,800","13,800",無
2025_10_16 23_39_33,15,西門捷運採光鴻樓,台北市萬華區西寧南路,套房,18.2年,建坪13.90,主+陽10.09,9/13樓,1房(室)1廳1衛, 近捷運，屋齡新，室內採光優 ,永慶房屋新上廁所有窗房間都有窗近捷運西門站,"1,388","1,388",無
2025_10_16 23_39_33,15,天母捷運首購美妝,台北市士林區至誠路二段,公寓,43.3年,建坪33.75,主+陽30.35,5/5樓,3房(室)2廳2衛, SOGO商圈可直接入住景觀宅 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運LR08站(規劃中)近捷運芝山站,"2,238","2,488萬",無
2025_10_16 23_39_33,15,俯瞰帝景天母別墅,台北市士林區中山北路七段,透天厝,23.4年,建坪353.34,主+陽337.21,B1~4/4樓,2房(室)3廳--衛, 稀有大坪數超級景觀別墅 ,永慶房屋廁所有窗,"23,888","32,000萬",含車位價
2025_10_16 23_39_33,15,景興採光三房公寓,台北市文山區興隆路一段,公寓,51.5年,建坪27.84,主27.84,4/4樓,4房(室)2廳2衛(含加蓋1房(室)--廳1衛), 格局方正好規劃、採光佳 ,永慶房屋新上房間都有窗近捷運萬隆站近捷運景美站,"1,888","1,888",無
2025_10_16 23_39_33,15,總統特區電梯三房,台北市中正區寧波西街,住宅大樓,43.3年,建坪39.16,主+陽32.19,4/12樓,3房(室)2廳2衛, 國語實小南門國中學區有管理 ,永慶房屋新上有天然瓦斯房間都有窗近捷運植物園站(施工中)近捷運中正紀念堂站,"3,098","3,098",無
2025_10_16 23_39_33,15,尊榮車庫重疊別墅,台北市文山區和平東路四段,華廈,11.0年,建坪104.67,主+陽52.45,3~4/4樓,4房(室)3廳4衛(含加蓋--房(室)1廳1衛), 大車庫近捷運、戶數單純森嚴管理 ,永慶房屋新上廁所有窗有天然瓦斯房間都有窗近捷運木柵站近捷運萬芳社區站,"6,580","6,580",含車位價600萬元
2025_10_16 23_39_33,15,萬芳捷運美裝三房,台北市文山區興隆路三段,公寓,42.2年,建坪25.03,主+陽22.75,4/5樓,2房(室)2廳1衛, 屋況佳，採光好，方正格局 ,永慶房屋新上有天然瓦斯房間都有窗近捷運萬芳醫院站近捷運萬芳社區站,"1,230","1,230",無
2025_10_16 23_39_33,15,台大緣景觀四房車,台北市文山區汀州路四段,住宅大樓,14.8年,建坪77.33,主+陽37.06,18/22樓,4房(室)2廳2衛(含加蓋--房(室)--廳1衛), 近台大校園鬧中取靜，離塵不離城 ,永慶房屋廁所有窗有天然瓦斯房間都有窗近捷運萬隆站,"6,680","6,680",含車位價
2025_10_16 23_39_33,15,重劃區美景電梯宅,台北市內湖區星雲街,住宅大樓,28.7年,建坪29.38,主+陽8.11,10/21樓,1房(室)1廳1衛(含加蓋1房(室)--廳--衛), 鄰近內湖捷運站、湖光市場、全聯 ,永慶房屋新上近捷運內湖站近捷運大湖公園站,"1,450","1,450",含車位價350萬元
2025_10_16 23_39_33,15,站前雙星商四透天,台北市中正區武昌街一段,透天厝,#NAME?,建坪22.22,主22.22,1~2/2樓,3房(室)3廳1衛(含加蓋3房(室)3廳1衛), 近北車雙子星商四都更透天 ,永慶房屋近捷運台大醫院站近捷運台北車站,"7,288","8,000萬",無
2025_10_16 23_39_33,15,美校全新電梯3樓,台北市士林區天母東路,華廈,0.9年,建坪28.93,主+陽16.46,3/5樓,2房(室)1廳2衛, 全新成屋、有電梯、2房格局 ,永慶房屋有天然瓦斯近捷運LR10站(規劃中)近捷運LR09站(規劃中),"3,980","3,980",無
2025_10_16 23_39_33,15,仁愛林蔭景觀坡車,台北市中正區仁愛路一段,住宅大樓,27.2年,建坪56.99,主+陽35.13,13/16樓,3房(室)2廳2衛, 太平洋建設、前後雙哨管理 ,永慶房屋有天然瓦斯房間都有窗近捷運善導寺站近捷運東門站,"6,788","6,788",含車位價
2025_10_16 23_39_33,15,遠企之戀低總挑高,台北市大安區和平東路三段,辦公商業大樓,21.5年,建坪8.88,主+陽5.79,7/12樓,1房(室)1廳1衛(含加蓋1房(室)--廳--衛), 挑高4米12夾層可站立 ,永慶房屋新上房間都有窗近捷運六張犁站,"1,332","1,332",無
2025_10_16 23_39_33,15,美校全新電梯5樓,台北市士林區天母東路,華廈,0.9年,建坪27.33,主+陽15.46,5/5樓,2房(室)1廳2衛, 全新成屋、電梯2房、2套衛浴 ,永慶房屋有天然瓦斯近捷運LR10站(規劃中)近捷運LR09站(規劃中),"3,758","3,758",無
2025_10_16 23_39_33,15,景美捷運旁大3房,台北市文山區溪口街,公寓,42.2年,建坪32.09,主+陽31.21,4/5樓,3房(室)2廳2衛, 近捷運戶數單純 ,永慶房屋近捷運景美站,"1,988","1,988",無
2025_10_16 23_39_33,15,富邦藝樹面林蔭,台北市大安區敦化南路一段,住宅大樓,0.8年,建坪67.18,主+陽36.09,3/20樓,1房(室)2廳2衛, 新成屋近捷運忠孝敦化站 ,永慶房屋房間都有窗近捷運忠孝敦化站近捷運忠孝復興站,"12,888","12,888",含車位價
2025_10_16 23_39_33,15,美校丹迪方正美寓,台北市士林區中山北路六段,公寓,43.7年,建坪37.28,主+陽34.43,4/5樓,4房(室)1廳2衛, 前後陽台方正三房 ,永慶房屋新上有天然瓦斯房間都有窗近捷運LR10站(規劃中)近捷運LR09站(規劃中),"2,480","2,480",無
2025_10_16 23_39_33,15,美校全新電梯2樓,台北市士林區天母東路,華廈,0.8年,建坪28.93,主+陽16.46,2/5樓,2房(室)1廳2衛, 2房格局、2套衛浴 ,永慶房屋有天然瓦斯近捷運LR10站(規劃中)近捷運LR09站(規劃中),"3,980","3,980",無
2025_10_16 23_39_33,15,大直百坪星勢辦公,台北市中山區明水路,辦公商業大樓,24.1年,建坪308.69,主+陽166.77,4/10樓,#NAME?, 24H保全、氣派大廳 ,永慶房屋房間都有窗近捷運Y29站(施工中)近捷運劍南路站,"23,000","23,000",含車位價1500萬元
2025_10_16 23_39_33,15,敦南氣派寬敞別墅,台北市文山區木柵路四段,透天厝,33.3年,建坪103.42,主+平+陽+露78.47,B1~4/4樓,4房(室)2廳4衛(含加蓋1房(室)--廳2衛)," 景觀佳,明亮通風,舒適大空間 ",永慶房屋廁所有窗有天然瓦斯近捷運動物園站近捷運Y1站(施工中),"4,600","5,188萬",無
