物件標題,地址,物件類型,屋齡,坪數,格局,樓層,價格
大湳森林公園 收租5大套房,桃園市八德區介壽路二段,公寓,31.8年,84.9,5房(室)1廳6衛,1/5樓,"2,680 萬"
(桃園)青埔A18鄰近高鐵聯上優質建商3房車位,桃園市中壢區青商路,電梯大樓,8.6年,53.24,3房(室)2廳2衛,8/14樓,"2,588 萬"
大竹 大地坪 豪宅,桃園市蘆竹區大興七街,透天厝,20.9年,126.43,4房(室)4廳4衛,1~4/4樓,"4,980 萬"
近迴龍紅寶捷運站門有天有地四房車,桃園市龜山區新嶺一街,透天厝,43.0年,26.7,4房(室)3廳2衛,1~2/2樓,"1,398 萬"
近青埔A19站【太睿A19】三面採光景觀三房＋車,桃園市中壢區聖溪二路,華廈,12.2年,45.61,3房(室)2廳2衛,8/10樓,"1,288 萬"
(桃園)中壢近A22老街溪站近SOGO透天店住,桃園市中壢區中明路,透天厝,53.4年,37.37,4房(室)2廳3衛,1~3/3樓,"1,980 萬"
中原商圈電梯三房車,桃園市中壢區治平街,華廈,34.4年,50.62,3房(室)2廳2衛,2/6樓,"1,188 萬"
( 體育園區-元邦華府兩房車 ),桃園市中壢區後興路一段,華廈,25.7年,28.43,2房(室)2廳1衛,9/9樓,758 萬
桃園後站近八德交流道低總價新裝明亮4房美寓,桃園市八德區仁和街,公寓,31.5年,34.31,4房(室)2廳2衛,5/5樓,768 萬
(桃園)青埔A18｜站前新銳｜高樓二房+平面車位,桃園市中壢區青心路,電梯大樓,1.3年,29.48,2房(室)2廳1衛,11/20樓,"1,598 萬"
(桃園)中壢體育園區優活賞四房雙車位,桃園市中壢區龍川四街,電梯大樓,16.3年,69.48,4房(室)2廳2衛,2/13樓,"1,880 萬"
八德近捷運G02仁德公園~新裝8米活巷美透天,桃園市八德區廣興路,透天厝,41.8年,28.91,3房(室)2廳3衛,1~2/2樓,"1,698 萬"
楊梅區近水美國小大面寬邊間店住透天,桃園市楊梅區楊新路二段,透天厝,19.3年,94.76,5房(室)3廳4衛,1~4/4樓,"3,580 萬"
台鐵紅線中泰宏園裝潢3房B1平面車,桃園市桃園區泰昌七街,電梯大樓,30.1年,36.26,3房(室)2廳2衛,10/20樓,"1,298 萬"
文化國小宜誠高峰會3房車,桃園市中壢區正大街,電梯大樓,19.6年,47.03,3房(室)2廳2衛,11/15樓,"1,888 萬"
💗八德擴大重劃區旁透天有天有地才實在,桃園市八德區廣興路,透天厝,41.8年,28.91,3房(室)1廳2衛,1~2/2樓,"1,698 萬"
市政府全新整理美公寓 雙衛浴開窗,桃園市桃園區文康街,公寓,44.2年,26.63,3房(室)2廳2衛,5/5樓,888 萬
中路五段 永星街透天,桃園市桃園區永星街,透天厝,44.6年,23.82,4房(室)2廳2衛,1~2/2樓,"1,168 萬"
中路五段 永星街透天,桃園市桃園區永星街,透天厝,44.6年,23.82,4房(室)2廳2衛,1~2/2樓,"1,168 萬"
坐擁財庫英橋帝苑三房雙車,桃園市蘆竹區忠孝東路,電梯大樓,12.0年,92.41,3房(室)2廳2衛,15/15樓,"3,450 萬"
中平商圈三角窗全新近百坪金店面平面雙車位,桃園市桃園區泰昌三街,電梯大樓,7.8年,98.85,#NAME?,1~2/13樓,"4,800 萬"
中壢夜市新榮街 全新整理2樓公寓,桃園市中壢區新榮街,公寓,48.5年,26.14,3房(室)2廳2衛,2/4樓,798 萬
永安路收租四套房!靜巷高投報～收租置產皆宜,桃園市桃園區永安路,公寓,40.2年,26.47,4房(室)4廳4衛,5/5樓,938 萬
近中壢高中｜全室水電管線更新｜全新美裝潢三房,桃園市中壢區新榮街,公寓,48.5年,26.14,3房(室)2廳2衛,2/4樓,798 萬
(桃園)近青埔廣涵優質庭院稀有釋出大地坪別墅,桃園市中壢區中正路四段,透天厝,26.8年,72.18,5房(室)2廳3衛,1~3/3樓,"1,980 萬"
昭揚縱橫 全新未住 中樓層,桃園市桃園區經國路,電梯大樓,8.1年,82.85,3房(室)2廳2衛,14/29樓,"3,880 萬"
永安路大面寬8.5米雙店面~1-2樓透天兩戶打通,桃園市桃園區永安路,透天厝,29.1年,94.31,4房(室)4廳4衛(另加蓋1房(室)1廳1衛),1~2/2樓,"6,788 萬"
龍安商圈高樓層景觀四改三房,桃園市桃園區龍安街,電梯大樓,29.8年,45.72,3房(室)2廳2衛,9/18樓,"1,330 萬"
中路特區向陽公園旁景觀精美兩房車,桃園市桃園區文中東路,電梯大樓,7.5年,39.65,2房(室)2廳1衛,9/21樓,"1,640 萬"
龜山茶專路透天,桃園市龜山區茶專路,透天厝,43.6年,25.74,3房(室)2廳2衛,1~2/2樓,998 萬
昇捷雲濤三房車位,桃園市蘆竹區錦中街,電梯大樓,13.8年,105.55,3房(室)2廳3衛,6/17樓,"3,180 萬"
G05八德廣豐商圈~活巷美透天~門前可停車,桃園市八德區聖王街,透天厝,51.4年,37.12,5房(室)2廳3衛,1~4/4樓,"1,680 萬"
(桃園)近青埔綠景苑｜高樓景觀裝潢2房2衛車位,桃園市中壢區山大二路,華廈,1.7年,45.52,2房(室)2廳2衛,8/8樓,"1,368 萬"
🌈健行科技大學~中壢後站透天店面🌈,桃園市中壢區龍岡路一段,透天厝,34.9年,57.25,6房(室)2廳4衛,1~4/4樓,"3,700 萬"
雲想三改二房車,桃園市蘆竹區長興路一段,電梯大樓,7.7年,37.47,2房(室)2廳1衛,3/12樓,"1,388 萬"
(桃園)觀音新坡市區近國中小一樓別墅地下室停車位,桃園市觀音區新生路,透天厝,27.2年,65.37,4房(室)2廳3衛,1~3/5樓,988 萬
(桃園)青埔A17近書法公園竹城羽田四房雙車位,桃園市大園區大成路二段,電梯大樓,11.0年,70.72,4房(室)2廳2衛,4/11樓,"2,380 萬"
飛飛想,桃園市蘆竹區南山路一段,電梯大樓,10.3年,60.78,3房(室)2廳2衛,5/17樓,"1,798 萬"
近A22大面寬 致富金透店【正中央西路】,桃園市中壢區中山路,透天厝,55.3年,199.36,#NAME?,B1~4/4樓,"11,800 萬"
A17青埔市二期面中庭高樓景觀戶三房車,桃園市大園區領航北路四段,華廈,17.0年,45.1,3房(室)2廳2衛,10/10樓,"1,875 萬"
德華街五樓收租三套房~全新美裝潢,桃園市桃園區德華街,公寓,42.1年,24.84,3房(室)3廳3衛,5/5樓,850 萬
德華街四樓收租三套房~全新美裝潢,桃園市桃園區德華街,公寓,42.1年,25.15,3房(室)3廳3衛,4/5樓,850 萬
德華街五樓收租三套房~全新美裝潢,桃園市桃園區德華街,公寓,42.1年,25.65,3房(室)3廳3衛,5/5樓,868 萬
南崁大小魯旁三層透天店面,桃園市蘆竹區南崁路,透天厝,47.4年,68.59,1房(室)6廳3衛,1~3/3樓,"7,600 萬"
祥龍居經典大三房！三陽台！正大興西路上,桃園市桃園區大興西路二段,電梯大樓,30.0年,43.21,3房(室)2廳2衛,12/12樓,"1,668 萬"
葛里法G11四房雙主臥+B1雙車,桃園市桃園區中正路,電梯大樓,19.7年,108.21,4房(室)2廳3衛,8/25樓,"4,580 萬"
緊鄰青埔A18曜見築雙車金店面,桃園市大園區興德路,華廈,10.5年,77.2,#NAME?,1/10樓,"3,880 萬"
楊梅區陽光山林前院停車孝親房雙拼別墅,桃園市楊梅區長青東街,別墅,30.1年,57.18,6房(室)2廳3衛,1~3/3樓,"1,880 萬"
宜雄玉荷一層2戶.精美裝潢.田園景觀三房車,桃園市中壢區民溪三路,電梯大樓,9.8年,56.01,3房(室)2廳2衛,5/11樓,"1,800 萬"
宜雄玉荷一層2戶.精美裝潢.田園景觀三房車,桃園市中壢區民溪三路,電梯大樓,9.8年,56.01,3房(室)2廳2衛,5/11樓,"1,800 萬"
忠貞龍東路店面,桃園市中壢區龍東路,透天厝,62.8年,10.98,3房(室)3廳3衛,1/1樓,"1,988 萬"
東國街收租十套房~,桃園市桃園區東國街,華廈,30.4年,72.22,10房(室)--廳10衛,10/10樓,"2,300 萬"
"正春日路24米超大面寬金店面,投報高",桃園市桃園區春日路,華廈,34.2年,90.81,#NAME?,B1~1/7樓,"3,888 萬"
中壢工業區高投報明亮溫馨收租三套房,桃園市中壢區中華路二段,公寓,48.4年,31.96,3房(室)3廳3衛,4/4樓,898 萬
中壢近YKK高投報明亮溫馨收租三套房,桃園市中壢區中華路二段,公寓,48.4年,31.96,3房(室)3廳3衛,3/4樓,988 萬
桃園文中路高投報明亮收租三間陽台套房1,桃園市桃園區德華街,公寓,42.1年,24.84,3房(室)3廳3衛,5/5樓,850 萬
桃園文中路高投報明亮收租三間陽台套房2,桃園市桃園區德華街,公寓,42.1年,25.65,3房(室)3廳3衛,5/5樓,868 萬
(桃園)元智大學高投報美套房+頂加,桃園市中壢區興仁路二段,公寓,43.9年,26.5,3房(室)2廳2衛,4/4樓,798 萬
中路重劃-中悅美樹花園●美宅,桃園市桃園區大興西路三段,電梯大樓,5.8年,136.5,4房(室)2廳4衛,14/28樓,"6,980 萬"
平鎮幼兒園旁臨路大面寬1+2樓店面,桃園市平鎮區振平街,電梯大樓,12.9年,45.56,#NAME?,1~2/13樓,"2,280 萬"
平鎮區文化國小獨棟電梯(董事長)的別墅,桃園市平鎮區廣德街,別墅,11.0年,161.97,10房(室)2廳6衛,1~5/5樓,"8,250 萬"
樂活邊間四房車,桃園市蘆竹區中山路,電梯大樓,19.0年,54.86,4房(室)2廳2衛,5/12樓,"1,798 萬"
(桃園)青埔A18【櫻花緻】樹海河景4房車位,桃園市中壢區青溪路一段,電梯大樓,2.9年,53.76,4房(室)2廳2衛,3/13樓,"2,680 萬"
【金店】未來G04捷運站旁透天店面,桃園市八德區介壽路二段,透天厝,39.4年,47.86,6房(室)4廳3衛,1~2/2樓,"3,680 萬"
【大湳】永福街住宅區土地,桃園市八德區永福段,土地,N/A,--,#NAME?,#NAME?,598 萬
廣春成HVW經國方略 國際高級商辦首選,桃園市蘆竹區經國路,電梯大樓,12.9年,140.16,#NAME?,10/19樓,"3,980 萬"
龍潭區烏樹林大面寬超優質電梯廠辦,桃園市龍潭區工七路,廠房,9.6年,305.86,#NAME?,1~4/4樓,"11,500 萬"
楊梅區市中心楊明公園雙學區雙車位美別墅,桃園市楊梅區金山街,別墅,25.2年,69.32,5房(室)3廳3衛,1~4/4樓,"2,280 萬"
A8環球百貨商圈雅苑百坪大空間金店面,桃園市龜山區文化二路,電梯大樓,8.3年,322.29,#NAME?,1/14樓,"25,000 萬"
龜山幸福分租套房,桃園市龜山區幸福十一街,公寓,43.5年,24.56,3房(室)--廳3衛,4/5樓,528 萬
閱讀萊茵 2房車-衛浴開窗/雙陽台,桃園市桃園區龍泉六街,電梯大樓,12.4年,40.24,2房(室)1廳1衛,4/13樓,"1,188 萬"
桃園市平鎮區龍岡華隆街整新漂亮透天好停車,桃園市平鎮區華隆街,透天厝,43.7年,38.57,4房(室)2廳3衛,1~3/3樓,"1,280 萬"
藝文中路雙特區永順國小旁-城品3房+車成家首選,桃園市桃園區大興西路二段,華廈,22.7年,40.91,3房(室)2廳2衛,3/10樓,"1,388 萬"
【富來舞綻】雙面採光三房車，舒適樹梢景觀戶,桃園市龜山區樂善三路,電梯大樓,0.5年,36.45,3房(室)2廳2衛,3/15樓,"1,599 萬"
經國、藝文特區【合遠京王】二房車絕佳樓層,桃園市桃園區經國路,電梯大樓,11.7年,40.46,2房(室)1廳1衛,10/13樓,"1,598 萬"
🌸蘆竹透天🌸精美裝潢自有車庫,桃園市蘆竹區新興街,透天厝,31.3年,80.57,#NAME?,1~4/4樓,"2,380 萬"
新中北路內壢華勛市場 華廈精緻漂亮3房,桃園市中壢區新中北路二段,華廈,31.7年,33.01,3房(室)2廳2衛,6/7樓,898 萬
千禧新城電梯3+1房/雙面採光/中正公園,桃園市龜山區長峰路,電梯大樓,22.2年,45.74,3房(室)2廳2衛,7/14樓,"1,188 萬"
麗寶新台北 3房車 臨學區 地點佳 生活機能佳,桃園市蘆竹區榮興路,電梯大樓,23.4年,44.33,3房(室)2廳2衛,10/12樓,"1,598 萬"
龍壽庭園龍壽街文中路 全新整理漂亮一樓【工業宅】,桃園市蘆竹區文中路一段,華廈,32.4年,36.45,#NAME?,1/7樓,"1,158 萬"
龍壽庭園龍壽街文中路 全新整理漂亮一樓【工業宅】,桃園市蘆竹區文中路一段,華廈,32.4年,36.45,#NAME?,1/7樓,"1,158 萬"
忠福商圈/臨12米大路/大面寬雙店面電梯透店,桃園市中壢區福州一街,透天厝,23.8年,125.88,6房(室)2廳6衛,1~4/4樓,"6,500 萬"
近部桃高城自住收租全新裝潢5樓頂加美公寓,桃園市八德區高城七街,公寓,43.8年,22.6,3房(室)1廳1衛,5/5樓,798 萬
小資成家首選【合雄M】精美裝潢2房車,桃園市八德區中正北路,電梯大樓,6.3年,38.46,2房(室)2廳1衛,5/14樓,"1,288 萬"
大有商圈桃園小天母 冠倫大國超大4房,桃園市桃園區大有路,電梯大樓,30.5年,44.65,4房(室)2廳2衛,10/19樓,"1,399 萬"
桃園國中近G08高投報收租五套房,桃園市桃園區中福街,公寓,47.2年,24.99,5房(室)--廳5衛,4/4樓,930 萬
八德廣興路4房低總價活巷方正透天,桃園市八德區廣興路,透天厝,44.7年,26.19,4房(室)2廳2衛,1~2/2樓,998 萬
大溪埔頂「金汰我居3」前院停車面寬五房美別墅,桃園市大溪區仁和路一段,別墅,9.1年,78.33,5房(室)3廳4衛,1~4/4樓,"2,488 萬"
花田錦厝｜輕屋齡美裝潢透天《前院停車！》,桃園市楊梅區楊湖路四段,透天厝,18.5年,42.21,3房(室)2廳3衛,1~3/3樓,"1,198 萬"
中壢東興國中．可隔4+1房車．無敵景觀視野戶,桃園市中壢區廣州路,華廈,26.9年,57.31,4房(室)2廳2衛,8/8樓,"1,480 萬"
中壢華勛國小旁低總價美三房附頂加,桃園市中壢區華美一路,公寓,44.8年,25.41,3房(室)2廳1衛,4/4樓,588 萬
八德長興路金透店收租增值雙效首選,桃園市八德區長興路,透天厝,44.7年,52.6,#NAME?,1~3/3樓,"1,798 萬"
樂活4房車 邊間三面採光 屋況佳 免整理立可入住,桃園市蘆竹區中山路,電梯大樓,19.0年,47.14,4房(室)2廳2衛,5/12樓,"1,798 萬"
全新完工大竹獨棟鋼構挑高透店 可申請規劃2樓夾層,桃園市蘆竹區大興七街,透天厝,0.7年,24.55,#NAME?,1/1樓,"2,680 萬"
陽光峇里四季區4改3房2車 屋況佳 立即可入住,桃園市蘆竹區奉化路,電梯大樓,19.7年,61.73,3房(室)2廳2衛,10/14樓,"1,988 萬"
優生寶貝3房 近學區 低公設 生活機能佳,桃園市蘆竹區五福六路,華廈,22.8年,32.27,3房(室)2廳2衛,4/7樓,"1,299 萬"
英橋帝苑4房2車 3面採光輕豪宅 高質感裝潢,桃園市蘆竹區忠孝東路,電梯大樓,12.0年,70.01,4房(室)2廳2衛,7/15樓,"3,150 萬"
【名門書香】近藝文特區三房公寓，室內空間大好利用,桃園市桃園區慈文路,公寓,37.7年,32.41,3房(室)2廳1衛,1/5樓,"1,280 萬"
楊梅幼獅鼎藏大硯中高 樓層2房車精品社區首選,桃園市楊梅區青山一街,電梯大樓,6.9年,38.5,2房(室)2廳1衛,7/15樓,"1,088 萬"
大聯邦8期3房 全新裝潢送全新傢俱 超低管理費,桃園市蘆竹區奉化路,華廈,29.9年,30.86,3房(室)2廳2衛,7/8樓,"1,098 萬"
白鷺之鄉3房車 全新裝潢及傢俱 一卡皮箱即可入住,桃園市蘆竹區錦秀街,華廈,31.6年,39.04,3房(室)2廳2衛,3/5樓,"1,098 萬"
華馥公爵 5房車 超大格局 陽台進出 南崁高中旁,桃園市蘆竹區中山路,電梯大樓,26.4年,59.26,5房(室)2廳2衛,5/14樓,"2,088 萬"
英橋帝景4房2車 贈佰萬裝潢 高樓層山景,桃園市蘆竹區愛山街,電梯大樓,14.2年,89.94,4房(室)2廳3衛,9/14樓,"3,688 萬"
星晴天 2房車 稀有露台戶 近長榮交流道 9年屋,桃園市蘆竹區南福街,電梯大樓,9.2年,58.49,2房(室)2廳1衛,2/14樓,"1,655 萬"
明水苑大3房車 高質感裝潢 下南崁水岸生活宅,桃園市蘆竹區大正街,電梯大樓,13.9年,50.11,3房(室)2廳2衛,8/15樓,"2,188 萬"
曼哈頓3房車 市中心學區旁近銀行市 3分鐘上國道,桃園市蘆竹區中正路,電梯大樓,23.4年,30.07,3房(室)2廳1衛,5/17樓,"1,458 萬"
A21環北重劃區-SOGO旁透天,桃園市中壢區興和路,透天厝,52.0年,32.42,3房(室)3廳3衛,1~2/2樓,"2,188 萬"
樂活3房2車 格局方正大面採光 免整理即可入住,桃園市蘆竹區中山路,電梯大樓,19.0年,37.98,3房(室)2廳2衛,10/12樓,"1,688 萬"
涵萃 2房車  邊間雙衛 雙面採光 近五酒桶山,桃園市蘆竹區中山北街,電梯大樓,6.0年,43.9,2房(室)2廳2衛,5/13樓,"1,698 萬"
平鎮近66大兩房 低總價二樓公寓,桃園市平鎮區關爺西路,公寓,44.2年,25.59,#NAME?,2/5樓,450 萬
清水硯2房車 水岸住宅面河全新1年屋 近G13站,桃園市蘆竹區南竹路二段,電梯大樓,1.7年,37.45,2房(室)2廳1衛,8/12樓,"1,588 萬"
清水硯2房車 水岸住宅面河全新1年屋 近G13站,桃園市蘆竹區南竹路二段,電梯大樓,1.7年,37.45,2房(室)2廳1衛,8/12樓,"1,588 萬"
都會風閣 2房車 免整理立可入住 近捷運G13站,桃園市蘆竹區奉化路,電梯大樓,20.9年,32.2,2房(室)2廳1衛,10/12樓,"1,368 萬"
台北領航家 3房車 高樓層 近捷運G13站,桃園市蘆竹區南昌路,電梯大樓,30.7年,44,3房(室)2廳2衛,14/14樓,"1,298 萬"
近南門國小南門市場桃園火車站地坪大美透天,桃園市桃園區大同西路,透天厝,52.5年,35.94,4房(室)3廳3衛,1~2/2樓,"3,600 萬"
馥鈺電梯別墅5房B1可停2車 頂樓大露臺田園景觀,桃園市蘆竹區富昌街,別墅,18.1年,92.55,5房(室)3廳4衛,#NAME?,"2,488 萬"
藝文特區G10捷運宅 『印象羅芙』 2+1房雙車,桃園市桃園區大興西路一段,電梯大樓,10.1年,82.87,2房(室)2廳2衛,18/19樓,"3,580 萬"
八德廣豐G05高樓景觀『桃大誠』 3房雙車,桃園市八德區公園路,電梯大樓,4.3年,67.54,3房(室)2廳2衛,24/24樓,"3,068 萬"
豐田大郡綠意圍繞一樓絕美樓中樓5房,桃園市桃園區莊敬路一段,電梯大樓,28.5年,59.74,5房(室)2廳2衛,1/28樓,"2,380 萬"
總督府別墅4房B1可停3車 近好市多.台茂,桃園市蘆竹區南崁路二段,別墅,17.4年,81.84,4房(室)2廳3衛,#NAME?,"2,380 萬"
遠雄大溪地  大2房車 無敵景觀渡假宅,桃園市大溪區員林路一段,電梯大樓,11.1年,60.92,2房(室)2廳2衛,11/18樓,"1,980 萬"
低總價別墅~至善和風美別墅(乙工)美屋況,桃園市八德區聯明一街,別墅,19.0年,66.29,#NAME?,1~5/5樓,"1,680 萬"
"全新""鴻灃越""採光視野三房平車",桃園市楊梅區新農街,電梯大樓,1.1年,44.06,3房(室)2廳2衛,4/14樓,"1,398 萬"
三本大序 3+1房雙車位,桃園市桃園區青溪一路,電梯大樓,N/A,68.98,4房(室)2廳2衛,18/20樓,"2,998 萬"
上南崁生活圈 麥特林花園大厦大兩房,桃園市蘆竹區中山路,電梯大樓,31.2年,36.06,2房(室)2廳1衛,14/16樓,"1,098 萬"
中壢生活圈　百川達硯大落地窗黃金店面,桃園市平鎮區莒光路,電梯大樓,1.8年,37.93,#NAME?,1/15樓,"2,580 萬"
藝文特區莊二街全新 整理大空間美三房,桃園市桃園區莊二街,華廈,32.9年,29.08,3房(室)1廳1衛,2/7樓,968 萬
小檜溪【亞昕ㄧ見】高樓層景觀兩房兩衛一車,桃園市桃園區青溪一路,電梯大樓,0.9年,33.24,2房(室)2廳2衛,13/21樓,"1,598 萬"
捷運紅線永豐站~至善和風美別墅1-5樓(乙工),桃園市八德區聯明一街,別墅,19.0年,66.29,#NAME?,1~5/5樓,"1,698 萬"
【璟都艾美】客運園區大三房車坐北朝南,桃園市大園區航科路,電梯大樓,0.8年,46.33,3房(室)2廳2衛,8/15樓,"1,516 萬"
藝文特區 昭揚乾坤 霸氣帝王景觀豪宅,桃園市桃園區藝文一街,電梯大樓,9.4年,198.9,4房(室)2廳4衛,10/27樓,"8,288 萬"
A8【紐約時上】2房雙車,桃園市龜山區文化三路,電梯大樓,6.7年,28.61,2房(室)2廳2衛,10/11樓,"1,180 萬"
廣豐商圈~田園北京景觀2 + 1房,桃園市桃園區永福西街,電梯大樓,32.0年,32.36,2房(室)2廳1衛,10/13樓,870 萬
大學市挑高一樓美套房銘傳大學商圈龜山最熱鬧的地段,桃園市龜山區明成街,華廈,17.7年,11.38,1房(室)1廳1衛,1/7樓,388 萬
益展閱美 景觀三房雙車位,桃園市蘆竹區五福六路,電梯大樓,3.1年,61.23,3房(室)2廳2衛,9/15樓,"2,298 萬"
A21老街溪光明無限免整理生活機能宅,桃園市中壢區光輝街,電梯大樓,3.8年,38.48,#NAME?,1/11樓,"1,758 萬"
法蘭朶庭園電梯度假別墅~可停10台車,桃園市楊梅區秀才路,別墅,7.9年,94.96,4房(室)2廳2衛,1~4/4樓,"3,980 萬"
龍安商圈稀有釋出    幸福社區二期大三房,桃園市桃園區國強六街,華廈,25.9年,32.7,3房(室)2廳2衛,7/10樓,"1,188 萬"
小檜溪福容佳麗堡高樓層全新三房車位,桃園市桃園區春日路,電梯大樓,2.4年,41.6,3房(室)2廳2衛,10/11樓,"2,038 萬"
