抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,原始價格,目前價格,原始及目前價格,是否含車位價格
2025_11_24 13_25_17,26,https://www.sinyi.com.tw//buy/house/9695XX?breadcrumb=list,近南紡採光四房平車鄉城陽光鎮,台南市東區中華東路二段,大樓,30.1年,建坪 52,主 + 陽32.4,4樓/20樓,4房2廳2衛,有裝潢前後陽台有陽台有 51 人也在關注這間👀,"1,390萬","1,390","1,390萬",坡道平面車位
2025_11_24 13_25_17,26,https://www.sinyi.com.tw//buy/house/1864DS?breadcrumb=list,ＬＭ陽光四季美兩房平車,台南市善化區陽光大道,華廈,0.8年,建坪 36.72,主 + 陽17.92,4樓/5樓,2房2廳2衛,有裝潢有陽台警衛管理有 65 人也在關注這間👀,"1,480萬","1,398","1,480萬1,398萬",坡道平面車位
2025_11_24 13_25_17,26,https://www.sinyi.com.tw//buy/house/0031UF?breadcrumb=list,青活輕宅｜生活極享新好國宅,台南市北區北園街,大樓,27.6年,建坪 19.6,主 + 陽15.56,7樓/14樓,2房2廳1衛,有裝潢有陽台警衛管理有 623 人也在關注這間👀,600萬,600,600萬,
2025_11_24 13_25_17,26,https://www.sinyi.com.tw//buy/house/3479FK?breadcrumb=list,文平路三房平車,台南市安平區文平路,華廈,32.4年,建坪 35.53,主 + 陽22.73,7樓/7樓,3房2廳2衛,有裝潢有陽台廁所開窗有 750 人也在關注這間👀,888萬,798,888萬798萬,坡道平面車位
2025_11_24 13_25_17,26,https://www.sinyi.com.tw//buy/house/7074GM?breadcrumb=list,城市景觀美居平車新悅城-凱旋區,台南市安平區健康路三段,大樓,8.8年,建坪 34.9,主 + 陽16.36,23樓/26樓,1房2廳1衛,有景觀前後陽台有陽台有 303 人也在關注這間👀,880萬,880,880萬,坡道平面車位
2025_11_24 13_25_17,26,https://www.sinyi.com.tw//buy/house/5225MF?breadcrumb=list,✦太穩森活✦典藏三房,台南市南區大同路二段,大樓,0.8年,建坪 35.38,主 + 陽24.2,3樓/11樓,3房2廳2衛,有裝潢有景觀前後陽台有 187 人也在關注這間👀,"1,458萬","1,458","1,458萬",
2025_11_24 13_25_17,26,https://www.sinyi.com.tw//buy/house/4888MY?breadcrumb=list,佳展大景｜優質兩房平車宅,台南市安南區永續三街,大樓,4.9年,建坪 33.93,主 + 陽18.05,4樓/15樓,2房2廳1衛,有裝潢前後陽台有陽台有 224 人也在關注這間👀,998萬,998,998萬,坡道平面車位
2025_11_24 13_25_17,26,https://www.sinyi.com.tw//buy/house/2395WF?breadcrumb=list,鑫左岸｜高樓景觀兩房車位,台南市中西區永華路一段,大樓,4.3年,建坪 31.1,主 + 陽14.11,16樓/19樓,2房2廳2衛,有裝潢有景觀有陽台有 138 人也在關注這間👀,"1,238萬","1,238","1,238萬",坡道機械車位
2025_11_24 13_25_17,26,https://www.sinyi.com.tw//buy/house/1083YZ?breadcrumb=list,佳展大方★朝南邊間平車,台南市安平區建平十一街,大樓,3.1年,建坪 43.96,主 + 陽22.41,9樓/15樓,2房2廳2衛,有裝潢有景觀前後陽台有 278 人也在關注這間👀,"1,668萬","1,598","1,668萬1,598萬",坡道平面車位
2025_11_24 13_25_17,26,https://www.sinyi.com.tw//buy/house/8002JS?breadcrumb=list,曜昇詠恆景觀兩房平車,台南市永康區永明街,大樓,1.2年,建坪 33.41,主 + 陽17.08,14樓/14樓,2房1廳1衛,有陽台廁所開窗房間皆有窗有 245 人也在關注這間👀,"1,188萬","1,188","1,188萬",坡道平面車位
2025_11_24 13_25_17,26,https://www.sinyi.com.tw//buy/house/3560SM?breadcrumb=list,珍藏★煦光懷舊民宿,台南市安平區安平路,透天,50.0年,建坪 140.15,主 + 陽140.15,1-4樓/4樓,11房1廳12衛1室(含加蓋1房2衛),有裝潢前後陽台有陽台有 591 人也在關注這間👀,"4,580萬","3,588","4,580萬3,588萬",
2025_11_24 13_25_17,26,https://www.sinyi.com.tw//buy/house/1593NQ?breadcrumb=list,福德收租公寓,台南市北區福德街,公寓,42.0年,建坪 37.25,主 + 陽31.2,5樓/5樓,4房3廳3衛(含加蓋1房1廳1衛),有裝潢前後陽台有陽台有 109 人也在關注這間👀,688萬,598,688萬598萬,
2025_11_24 13_25_17,26,https://www.sinyi.com.tw//buy/house/6970LG?breadcrumb=list,太子ＬＶ精緻好宅太子LV,台南市中西區萬昌街,套房,19.4年,建坪 11.53,主 + 陽8.07,3樓/11樓,1房1衛,有裝潢有陽台房間皆有窗有 2013 人也在關注這間👀,550萬,550,550萬,
2025_11_24 13_25_17,26,https://www.sinyi.com.tw//buy/house/9165RR?breadcrumb=list,高鐵晶悅首發｜店面Ｓ３１,台南市歸仁區歸仁五路,店面,2.9年,建坪 32.53,主建物17.09,1樓/13樓,1廳1衛,毛胚屋警衛管理具垃圾處理有 80 人也在關注這間👀,"1,880萬","1,680","1,880萬1,680萬",坡道平面車位
2025_11_24 13_25_17,26,https://www.sinyi.com.tw//buy/house/0711BR?breadcrumb=list,東光路採光生活雅寓,台南市東區東光路二段,公寓,37.3年,建坪 33.11,主 + 陽30.86,5樓/5樓,3房2廳2衛,前後陽台有陽台廁所開窗有 1177 人也在關注這間👀,550萬,498,550萬498萬,
2025_11_24 13_25_29,27,https://www.sinyi.com.tw//buy/house/2227KK?breadcrumb=list,世界巨星高樓三房平車,台南市東區後甲三街,大樓,1.8年,建坪 44.73,主 + 陽24.63,14樓/15樓,3房2廳2衛,有景觀前後陽台有陽台有 291 人也在關注這間👀,"2,380萬","2,380","2,380萬",坡道平面車位
2025_11_24 13_25_29,27,https://www.sinyi.com.tw//buy/house/29921R?breadcrumb=list,曜昇詠恆．美兩房平車,台南市永康區永明街,大樓,1.2年,建坪 34.12,主 + 陽17.08,8樓/14樓,2房2廳1衛,有陽台廁所開窗警衛管理有 160 人也在關注這間👀,"1,338萬","1,338","1,338萬",坡道平面車位
2025_11_24 13_25_29,27,https://www.sinyi.com.tw//buy/house/4897TZ?breadcrumb=list,【仁德】和謙三房平車,台南市仁德區德崙路,大樓,2.3年,建坪 49.62,主 + 陽27.3,7樓/14樓,3房2廳2衛,有景觀前後陽台有陽台有 71 人也在關注這間👀,"1,498萬","1,498","1,498萬",坡道平面車位
2025_11_24 13_25_29,27,https://www.sinyi.com.tw//buy/house/7827HR?breadcrumb=list,安南棒球場樂高２房２衛,台南市安南區館前一路,華廈,11.1年,建坪 33,主 + 陽19.2,3樓/7樓,2房2廳2衛,有裝潢有景觀有陽台有 271 人也在關注這間👀,988萬,988,988萬,坡道平面車位
2025_11_24 13_25_29,27,https://www.sinyi.com.tw//buy/house/8753AA?breadcrumb=list,安南直上優質車庫透天,台南市安南區長溪路三段,別墅/透天,31.1年,建坪 35.38,主 + 陽30.9,1-2樓/2樓,3房3廳2衛(含加蓋1房),有裝潢前後陽台有陽台有 1323 人也在關注這間👀,"1,280萬","1,138","1,280萬1,138萬",其他
2025_11_24 13_25_29,27,https://www.sinyi.com.tw//buy/house/3102NX?breadcrumb=list,煙波四季｜三房平車煙波四季,台南市東區東門路三段,大樓,7.7年,建坪 47.73,主 + 陽27.33,9樓/13樓,3房2廳2衛,有裝潢廁所開窗警衛管理有 333 人也在關注這間👀,"1,658萬","1,658","1,658萬",坡道平面車位
2025_11_24 13_25_29,27,https://www.sinyi.com.tw//buy/house/6029SN?breadcrumb=list,愛琴海－兩房平移車位,台南市安平區國平北路,大樓,0.6年,建坪 27.92,主 + 陽15.69,12樓/34樓,2房2廳1衛,有陽台警衛管理具垃圾處理有 43 人也在關注這間👀,998萬,998,998萬,坡道機械車位
2025_11_24 13_25_29,27,https://www.sinyi.com.tw//buy/house/0463BY?breadcrumb=list,愛琴海稀有海景兩房平車,台南市安平區國平北路,大樓,0.6年,建坪 32.58,主 + 陽15.69,13樓/34樓,2房2廳1衛,有景觀有陽台房間皆有窗有 75 人也在關注這間👀,"1,450萬","1,450","1,450萬",坡道平面車位
2025_11_24 13_25_29,27,https://www.sinyi.com.tw//buy/house/4566FW?breadcrumb=list,東區副都心研森２房平車,台南市東區崇賢一路,大樓,0.8年,建坪 43.97,主 + 陽23.83,14樓/15樓,2房2廳2衛,有景觀有陽台廁所開窗有 170 人也在關注這間👀,"1,998萬","1,998","1,998萬",坡道平面車位
2025_11_24 13_25_29,27,https://www.sinyi.com.tw//buy/house/2490PP?breadcrumb=list,✩永龍✩成大寶仁綠景平車,台南市北區開南街,大樓,2.6年,建坪 38.99,主 + 陽21.32,3樓/15樓,2房2廳2衛1室,有裝潢有景觀前後陽台有 186 人也在關注這間👀,"2,056萬","2,010","2,056萬2,010萬",坡道平面車位
2025_11_24 13_25_29,27,https://www.sinyi.com.tw//buy/house/2750LJ?breadcrumb=list,善化南科全新三房Ａ,台南市善化區六分寮,華廈,1.1年,建坪 26.24,主 + 陽18.99,2樓/6樓,3房2廳2衛,前後陽台有陽台房間皆有窗有 242 人也在關注這間👀,866萬,798,866萬798萬,
2025_11_24 13_25_29,27,https://www.sinyi.com.tw//buy/house/5309HN?breadcrumb=list,㊝超讚大空間三房車位,台南市善化區興農路,華廈,5.6年,建坪 31.53,主 + 陽21.75,2樓/7樓,3房2廳2衛,有裝潢有景觀前後陽台有 101 人也在關注這間👀,"1,068萬","1,068","1,068萬",其他
2025_11_24 13_25_29,27,https://www.sinyi.com.tw//buy/house/6107PZ?breadcrumb=list,近五期大套房附平車,台南市南區健康路二段,華廈,32.8年,建坪 16.95,主 + 陽10.33,6樓/7樓,1房1衛,有裝潢具垃圾處理近公園有 1294 人也在關注這間👀,418萬,360,418萬360萬,坡道平面車位
2025_11_24 13_25_29,27,https://www.sinyi.com.tw//buy/house/7174LH?breadcrumb=list,貴族臻品三房車位,台南市安平區永華五街,華廈,31.7年,建坪 29.88,主 + 陽21.04,7樓/7樓,3房2廳2衛,有裝潢前後陽台有陽台有 119 人也在關注這間👀,918萬,918,918萬,坡道機械車位
2025_11_24 13_25_29,27,https://www.sinyi.com.tw//buy/house/9666XP?breadcrumb=list,正東區優質生活四房平車,台南市東區崇德四街,華廈,32.6年,建坪 39.13,主建物21.07,1樓/6樓,4房2廳2衛,有裝潢近公園近市場有 450 人也在關注這間👀,"1,150萬",990,"1,150萬990萬",坡道平面車位
2025_11_24 13_25_29,27,https://www.sinyi.com.tw//buy/house/2598ZX?breadcrumb=list,天闕ＯｎｅＨｏｕｓｅ天闕,台南市東區小東路,大樓/辦公,30.9年,建坪 20.51,主 + 陽16.42,20樓/25樓,1房1廳1衛,有裝潢警衛管理花園有 289 人也在關注這間👀,598萬,598,598萬,
2025_11_24 13_25_29,27,https://www.sinyi.com.tw//buy/house/3939DS?breadcrumb=list,【新重劃區】綠景兩房車位松丹達麗,台南市東區崇賢三路,大樓,1.3年,建坪 25.45,主 + 陽13.69,3樓/15樓,2房1廳1衛,有裝潢警衛管理具垃圾處理有 233 人也在關注這間👀,"1,068萬","1,068","1,068萬",坡道機械車位
2025_11_24 13_25_29,27,https://www.sinyi.com.tw//buy/house/8906DS?breadcrumb=list,南區低總價二樓公寓Ｂ,台南市南區聖南街,公寓,39.9年,建坪 14.96,主 + 陽12.87,2樓/5樓,2房1廳1衛,有裝潢有陽台房間皆有窗有 962 人也在關注這間👀,498萬,398,498萬398萬,
2025_11_24 13_25_29,27,https://www.sinyi.com.tw//buy/house/8673QJ?breadcrumb=list,東區｜近南紡純白時尚三房,台南市東區中華東路二段,華廈,42.1年,建坪 37.96,主 + 陽28.2,5樓/7樓,3房2廳2衛,有裝潢有陽台警衛管理有 2479 人也在關注這間👀,988萬,898,988萬898萬,
2025_11_24 13_25_29,27,https://www.sinyi.com.tw//buy/house/2845NP?breadcrumb=list,近南科全新二房平車,台南市安定區許中營,華廈,1.1年,建坪 29.84,主 + 陽16.36,3樓/7樓,2房2廳2衛,有景觀廁所開窗警衛管理有 61 人也在關注這間👀,976萬,898,976萬898萬,一樓平面車位
2025_11_24 13_25_39,28,https://www.sinyi.com.tw//buy/house/39259V?breadcrumb=list,邰欣７０兩房兩衛平車,台南市東區仁和路,大樓,0.8年,建坪 35.81,主 + 陽17.08,6樓/13樓,2房2廳2衛,有陽台廁所開窗房間皆有窗有 307 人也在關注這間👀,"1,368萬","1,368","1,368萬",坡道平面車位
2025_11_24 13_25_39,28,https://www.sinyi.com.tw//buy/house/00221R?breadcrumb=list,晴日‧安平小資三房車位,台南市安平區永華五街,華廈,31.7年,建坪 29.02,主 + 陽20.17,3樓/7樓,3房1廳2衛,有裝潢前後陽台有陽台有 678 人也在關注這間👀,755萬,730,755萬730萬,坡道機械車位
2025_11_24 13_25_39,28,https://www.sinyi.com.tw//buy/house/1688KM?breadcrumb=list,諧作悅｜高樓朝南兩房平車,台南市麻豆區新生南路,大樓,0.8年,建坪 46.8,主 + 陽25.04,11樓/14樓,2房2廳2衛,有景觀有陽台廁所開窗有 138 人也在關注這間👀,"1,328萬","1,328","1,328萬",坡道平面車位
2025_11_24 13_25_39,28,https://www.sinyi.com.tw//buy/house/1930LL?breadcrumb=list,文化藝術家一樓角間有車庫,台南市東區德東街,華廈,29.8年,建坪 34.22,主 + 陽26.39,1樓/8樓,2房2廳1衛,有裝潢前後陽台有陽台有 1435 人也在關注這間👀,888萬,858,888萬858萬,其他
2025_11_24 13_25_39,28,https://www.sinyi.com.tw//buy/house/2151GD?breadcrumb=list,南科ＬＭ夢巴里３質感透天,台南市善化區蓮潭南街,透天,9.8年,建坪 85.99,主 + 陽76.57,1-3樓/3樓,4房2廳4衛,有裝潢前後陽台有陽台有 438 人也在關注這間👀,"3,980萬","3,380","3,980萬3,380萬",
2025_11_24 13_25_39,28,https://www.sinyi.com.tw//buy/house/1016GF?breadcrumb=list,小王子８輕屋齡三房大平車,台南市安南區北安路四段,華廈,1.6年,建坪 36.46,主 + 陽25.64,2樓/5樓,3房2廳2衛,有裝潢前後陽台有陽台有 236 人也在關注這間👀,"1,320萬","1,298","1,320萬1,298萬",一樓平面車位
2025_11_24 13_25_39,28,https://www.sinyi.com.tw//buy/house/66616F?breadcrumb=list,日光城景。湖美麗三房平車,台南市中西區民權路四段,大樓,7.5年,建坪 46.69,主 + 陽22.36,16樓/20樓,3房2廳2衛,有景觀有陽台廁所開窗有 172 人也在關注這間👀,"1,738萬","1,738","1,738萬",坡道平面車位
2025_11_24 13_25_39,28,https://www.sinyi.com.tw//buy/house/8550SP?breadcrumb=list,安平國小三房平車,台南市安平區文平路,華廈,32.4年,建坪 35.58,主 + 陽22.87,5樓/7樓,3房2廳2衛1室,有裝潢有陽台廁所開窗有 519 人也在關注這間👀,958萬,958,958萬,坡道平面車位
2025_11_24 13_25_39,28,https://www.sinyi.com.tw//buy/house/0677SG?breadcrumb=list,歸仁採光三房平車,台南市歸仁區仁愛南街,華廈,2.0年,建坪 37.34,主 + 陽22.71,5樓/5樓,3房2廳2衛,有景觀前後陽台有陽台有 215 人也在關注這間👀,"1,220萬","1,220","1,220萬",一樓平面車位
2025_11_24 13_25_39,28,https://www.sinyi.com.tw//buy/house/7246UN?breadcrumb=list,清水模｜全新兩房兩衛平車,台南市永康區永華路,華廈,1.8年,建坪 36.42,主 + 陽23.72,2樓/5樓,2房2廳2衛,前後陽台有陽台廁所開窗有 1848 人也在關注這間👀,"1,588萬","1,468","1,588萬1,468萬",一樓平面車位
2025_11_24 13_25_39,28,https://www.sinyi.com.tw//buy/house/1904RX?breadcrumb=list,東區光華新三房平車Ａ,台南市東區光華街,華廈,1.2年,建坪 52.01,主 + 陽35.77,3樓/5樓,3房2廳2衛,前後陽台有陽台廁所開窗有 152 人也在關注這間👀,"2,580萬","2,450","2,580萬2,450萬",一樓平面車位
2025_11_24 13_25_39,28,https://www.sinyi.com.tw//buy/house/35384X?breadcrumb=list,龍國低總價三房採光２樓寓,台南市永康區龍國街,公寓,46.2年,建坪 21.22,主建物19.84,2樓/4樓,3房2廳1衛,有裝潢前後陽台有陽台有 437 人也在關注這間👀,568萬,518,568萬518萬,
2025_11_24 13_25_39,28,https://www.sinyi.com.tw//buy/house/0011DS?breadcrumb=list,帝標視野２房美居＋平車帝標,台南市東區龍山街,大樓,18.2年,建坪 38.96,主 + 陽21.13,7樓/14樓,2房2廳2衛,有裝潢有景觀前後陽台有 765 人也在關注這間👀,"1,386萬","1,386","1,386萬",坡道平面車位
2025_11_24 13_25_39,28,https://www.sinyi.com.tw//buy/house/3833RQ?breadcrumb=list,國平之巔城市景兩房平車宅,台南市安平區國平北路,大樓,0.6年,建坪 32.21,主 + 陽15.44,30樓/34樓,2房2廳1衛,有景觀有陽台房間皆有窗有 428 人也在關注這間👀,888萬,869,888萬869萬,坡道平面車位
2025_11_24 13_25_39,28,https://www.sinyi.com.tw//buy/house/0528WF?breadcrumb=list,獨家家慶全新黃金店面,台南市安南區長溪路一段,店面,1.2年,建坪 29.91,主建物19.72,1樓/12樓,1廳1衛,廁所開窗警衛管理無障礙空間有 241 人也在關注這間👀,"1,188萬","1,188","1,188萬",
2025_11_24 13_25_39,28,https://www.sinyi.com.tw//buy/house/4119VH?breadcrumb=list,【愛琴海】海景２房＋車位,台南市安平區國平北路,大樓,0.6年,建坪 28.01,主 + 陽15.79,12樓/34樓,2房2廳1衛,有陽台房間皆有窗警衛管理有 189 人也在關注這間👀,798萬,798,798萬,坡道機械車位
2025_11_24 13_25_39,28,https://www.sinyi.com.tw//buy/house/5377TL?breadcrumb=list,南區稀有三房公寓,台南市南區仁慈街,公寓,46.1年,建坪 24.83,主建物21.55,4樓/4樓,3房2廳1衛,有裝潢廁所開窗房間皆有窗有 717 人也在關注這間👀,458萬,420,458萬420萬,
2025_11_24 13_25_39,28,https://www.sinyi.com.tw//buy/house/5791JU?breadcrumb=list,大學城心☆透天置產首選,台南市東區大學路,店面/透天,66.8年,建坪 39.57,主建物39.57,1-1樓/1樓,1廳2衛(含加蓋2衛),近公園近市場近學校有 2399 人也在關注這間👀,"6,900萬","6,900","6,900萬",
2025_11_24 13_25_39,28,https://www.sinyi.com.tw//buy/house/6109AY?breadcrumb=list,✨東區｜大兩房有車位美居,台南市東區中華東路三段,華廈,32.9年,建坪 36.49,主 + 陽25.38,5樓/7樓,2房2廳1衛,有裝潢前後陽台有陽台有 351 人也在關注這間👀,898萬,898,898萬,坡道機械車位
2025_11_24 13_25_39,28,https://www.sinyi.com.tw//buy/house/2415QC?breadcrumb=list,大橋一街陽台進出電梯兩房,台南市永康區大橋一街,華廈,33.1年,建坪 20.26,主 + 陽15.65,4樓/6樓,2房2廳1衛,前後陽台有陽台房間皆有窗有 609 人也在關注這間👀,538萬,538,538萬,
2025_11_24 13_25_52,29,https://www.sinyi.com.tw//buy/house/6517RQ?breadcrumb=list,輕齡百業辦公空間雙車位,台南市中西區信義街,華廈,3.5年,建坪 30.86,主 + 陽17.35,2樓/5樓,1廳1衛,有裝潢有陽台廁所開窗有 327 人也在關注這間👀,"1,450萬","1,450","1,450萬",兩個以上車位
2025_11_24 13_25_52,29,https://www.sinyi.com.tw//buy/house/4507HM?breadcrumb=list,愛琴海面公園美景兩房車位,台南市安平區國平北路,大樓,0.6年,建坪 26.95,主 + 陽15.11,10樓/34樓,2房1廳1衛,有景觀有陽台房間皆有窗有 81 人也在關注這間👀,838萬,838,838萬,坡道機械車位
2025_11_24 13_25_52,29,https://www.sinyi.com.tw//buy/house/6281GL?breadcrumb=list,漁光島畔微風裡三房平車宅,台南市安平區國平北路,大樓,0.6年,建坪 41.69,主 + 陽21.65,19樓/34樓,3房2廳2衛,有裝潢有陽台廁所開窗有 130 人也在關注這間👀,"1,198萬","1,198","1,198萬",坡道平面車位
2025_11_24 13_25_52,29,https://www.sinyi.com.tw//buy/house/7729BS?breadcrumb=list,新市｜誠品大兩房裝潢美宅,台南市新市區三舍二街,華廈,2.4年,建坪 32.4,主 + 陽23.42,3樓/7樓,2房2廳2衛,有裝潢前後陽台有陽台有 67 人也在關注這間👀,"1,180萬","1,180","1,180萬",
2025_11_24 13_25_52,29,https://www.sinyi.com.tw//buy/house/0020CC?breadcrumb=list,安南區。美學雙陽台有平車,台南市安南區慈興六街,大樓,0.7年,建坪 42.28,主 + 陽22.12,3樓/13樓,2房2廳2衛,前後陽台有陽台廁所開窗有 529 人也在關注這間👀,"1,080萬","1,080","1,080萬",坡道平面車位
