抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,原始價格,目前價格,原始及目前價格,是否含車位價格
2025_11_24 17_36_48,27,https://www.sinyi.com.tw//buy/house/8060YT?breadcrumb=list,高雄ＣＢＤ經貿中心－Ａ２高雄CBD經貿中...,高雄市新興區六合路,辦公/大樓,3.1年,建坪 58.13,主建物31.97,31樓/35樓,1廳2衛,毛胚屋有景觀警衛管理有 57 人也在關注這間👀,3080萬,"3,080",3080萬,坡道機械車位
2025_11_24 17_36_48,27,https://www.sinyi.com.tw//buy/house/4765RL?breadcrumb=list,前金愛河Ｐ＆Ｔ豪宅京城凱悅,高雄市前金區民生二路,大樓,15.5年,建坪 173.3,主 + 陽117.69,8樓/34樓,3房3廳4衛1室,毛胚屋前後陽台有陽台有 93 人也在關注這間👀,5300萬,"5,300",5300萬,兩個以上車位
2025_11_24 17_36_48,27,https://www.sinyi.com.tw//buy/house/2153NR?breadcrumb=list,中央公園首排˙４房雙平車中研苑,高雄市前金區民生二路,大樓,18.6年,建坪 103.94,主 + 陽64.67,13樓/15樓,4房2廳3衛,有景觀前後陽台有陽台有 972 人也在關注這間👀,4250萬,"4,250",4250萬,兩個以上車位
2025_11_24 17_36_48,27,https://www.sinyi.com.tw//buy/house/8703UY?breadcrumb=list,鼎宇森林之星綠邸天景森林之星,高雄市橋頭區橋新一路,大樓,2.1年,建坪 91.84,主 + 陽51.41,19樓/24樓,3房2廳2衛,有裝潢有景觀前後陽台有 459 人也在關注這間👀,3950萬,"3,950",3950萬,兩個以上車位
2025_11_24 17_37_02,28,https://www.sinyi.com.tw//buy/house/1103YJ?breadcrumb=list,高鐵。太普上新光豪邸平車太普上新光,高雄市左營區重愛路,大樓,12.0年,建坪 69.83,主 + 陽41.89,11樓/15樓,3房2廳2衛,有裝潢前後陽台有陽台有 449 人也在關注這間👀,3050萬,"3,050",3050萬,坡道平面車位
2025_11_24 17_37_02,28,https://www.sinyi.com.tw//buy/house/4481DR?breadcrumb=list,亞洲新灣區三房平車繽海,高雄市苓雅區三多四路,大樓,2.0年,建坪 43.95,主 + 陽25.32,2樓/15樓,3房2廳2衛,有裝潢前後陽台有陽台有 573 人也在關注這間👀,1698萬,"1,698",1698萬,坡道平面車位
2025_11_24 17_37_02,28,https://www.sinyi.com.tw//buy/house/3962DH?breadcrumb=list,楠梓科技業企業主豪邸首選楠梓‧瀚,高雄市楠梓區東寧路,大樓,10.7年,建坪 144.4,主 + 陽75.04,27樓/29樓,4房2廳3衛,有景觀前後陽台有陽台有 54 人也在關注這間👀,5798萬,"5,798",5798萬,兩個以上車位
2025_11_24 17_37_02,28,https://www.sinyi.com.tw//buy/house/8100RM?breadcrumb=list,藝術城堡Ａ１豪邸雙平車國王與我-藝術城...,高雄市鼓山區富農路,大樓,12.0年,建坪 137.68,主 + 陽76.44,8樓/29樓,1廳,毛胚屋有景觀前後陽台有 243 人也在關注這間👀,4398萬,"4,398",4398萬,兩個以上車位
2025_11_24 17_37_02,28,https://www.sinyi.com.tw//buy/house/9616XH?breadcrumb=list,【精選】鼎宇－美術園邸Ａ鼎宇美術園邸A,高雄市鼓山區明誠四路,大樓,19.9年,建坪 74.28,主 + 陽44.49,3樓/27樓,4房2廳2衛,有裝潢有景觀前後陽台有 838 人也在關注這間👀,3500萬,"3,500",3500萬,坡道平面車位
2025_11_24 17_37_02,28,https://www.sinyi.com.tw//buy/house/7179TY?breadcrumb=list,皇家之戀·河岸首席大四房皇家之戀,高雄市前金區河南二路,大樓,30.0年,建坪 51.06,主 + 陽33.89,20樓/24樓,4房2廳2衛,有裝潢有景觀前後陽台有 198 人也在關注這間👀,1798萬,"1,798",1798萬,坡道平面車位
2025_11_24 17_37_02,28,https://www.sinyi.com.tw//buy/house/0415NC?breadcrumb=list,鼎宇劍橋通風採光三房平車劍橋,高雄市三民區明福街,大樓,29.5年,建坪 42.58,主 + 陽25.42,5樓/16樓,3房2廳2衛,前後陽台有陽台廁所開窗有 372 人也在關注這間👀,1350萬,"1,350",1350萬,坡道平面車位
2025_11_24 17_37_02,28,https://www.sinyi.com.tw//buy/house/3822UU?breadcrumb=list,三鐵共站雙衛開窗大三房芳岡捷市館,高雄市左營區文川路,大樓,18.2年,建坪 37.82,主 + 陽27.25,4樓/14樓,3房2廳2衛,有裝潢有陽台廁所開窗有 205 人也在關注這間👀,1500萬,"1,500",1500萬,
2025_11_24 17_37_02,28,https://www.sinyi.com.tw//buy/house/5962WK?breadcrumb=list,名發高樓四房雙主臥雙車位名發晶閣,高雄市前鎮區南天街,大樓,8.2年,建坪 87,主 + 陽43.49,25樓/28樓,4房2廳3衛,有裝潢有景觀有陽台有 370 人也在關注這間👀,3450萬,"3,450",3450萬,兩個以上車位
2025_11_24 17_37_02,28,https://www.sinyi.com.tw//buy/house/2281DM?breadcrumb=list,豐花園高樓景觀大三房平車豐花園,高雄市楠梓區土庫二路,大樓,10.8年,建坪 47.92,主 + 陽28.09,20樓/23樓,3房2廳2衛1室,有裝潢有景觀前後陽台有 257 人也在關注這間👀,1577萬,"1,577",1577萬,坡道平面車位
2025_11_24 17_37_02,28,https://www.sinyi.com.tw//buy/house/9825TN?breadcrumb=list,寶成紀念座景觀平面雙車位寶成當代紀念座,高雄市前金區民生二路,大樓,33.5年,建坪 83.26,主 + 陽49.55,10樓/18樓,2房2廳2.5衛,有裝潢有景觀前後陽台有 558 人也在關注這間👀,2280萬,"2,280",2280萬,兩個以上車位
2025_11_24 17_37_02,28,https://www.sinyi.com.tw//buy/house/1789UX?breadcrumb=list,農十六．京典再現京城京典,高雄市鼓山區明誠三路,大樓,19.3年,建坪 36.45,主 + 陽26.25,5樓/15樓,3房2廳2衛,有裝潢前後陽台有陽台有 268 人也在關注這間👀,1988萬,"1,988",1988萬,
2025_11_24 17_37_02,28,https://www.sinyi.com.tw//buy/house/0256DV?breadcrumb=list,華人匯公園高樓A1豪邸華人匯,高雄市鼓山區龍勝路,大樓,10.2年,建坪 142.07,主 + 陽84.62,21樓/38樓,2房2廳3衛,有裝潢有景觀前後陽台有 123 人也在關注這間👀,5880萬,"5,880",5880萬,兩個以上車位
2025_11_24 17_37_02,28,https://www.sinyi.com.tw//buy/house/7378PY?breadcrumb=list,漢神巨蛋太子哈佛景觀美邸太子哈佛,高雄市鼓山區明倫路,大樓,29.0年,建坪 110.94,主 + 陽64.08,3樓/13樓,5房3廳3衛,有裝潢有景觀前後陽台有 237 人也在關注這間👀,3280萬,"3,280",3280萬,坡道平面車位
2025_11_24 17_37_02,28,https://www.sinyi.com.tw//buy/house/2970WD?breadcrumb=list,近Ｒ２０捷運高樓兩房捷客,高雄市楠梓區高峰街,大樓,7.6年,建坪 27.91,主 + 陽18.69,12樓/15樓,2房2廳2衛,有裝潢有景觀有陽台有 222 人也在關注這間👀,1088萬,"1,088",1088萬,
2025_11_24 17_37_02,28,https://www.sinyi.com.tw//buy/house/9295RB?breadcrumb=list,鑲波高樓海景４房４車位四維鑲波,高雄市苓雅區永昌街,大樓,19.0年,建坪 91.82,主 + 陽48.3,18樓/19樓,4房2廳3衛1室,有裝潢有景觀有陽台有 221 人也在關注這間👀,2950萬,"2,950",2950萬,兩個以上車位
2025_11_24 17_37_02,28,https://www.sinyi.com.tw//buy/house/8703AB?breadcrumb=list,高樓層採光雙衛浴兩房車位悦讀平均綠,高雄市楠梓區大學西路,大樓,2.3年,建坪 36.22,主 + 陽20.51,13樓/15樓,2房1廳2衛,有景觀前後陽台有陽台有 833 人也在關注這間👀,1298萬,"1,298",1298萬,坡道機械車位
2025_11_24 17_37_02,28,https://www.sinyi.com.tw//buy/house/8586VL?breadcrumb=list,白天鵝三房平車先看這間美術白天鵝,高雄市鼓山區美術東四路,大樓,2.2年,建坪 46.18,主 + 陽25.26,11樓/24樓,3房2廳2衛,有景觀前後陽台有陽台有 326 人也在關注這間👀,2280萬,"2,280",2280萬,坡道平面車位
2025_11_24 17_37_02,28,https://www.sinyi.com.tw//buy/house/0790SG?breadcrumb=list,海景首排亞灣高樓三房車位中山首府,高雄市前鎮區中山二路,大樓,28.1年,建坪 51.4,主 + 陽37.46,19樓/28樓,3房2廳2衛,有裝潢有景觀有陽台有 464 人也在關注這間👀,1799萬,"1,799",1799萬,坡道機械車位
2025_11_24 17_37_02,28,https://www.sinyi.com.tw//buy/house/69585F?breadcrumb=list,市政府都廳苑享美麗樹海都廳苑,高雄市苓雅區四維三路,大樓,16.1年,建坪 140.83,主 + 陽91.75,4樓/24樓,3房2廳4衛2室,有裝潢有景觀前後陽台有 244 人也在關注這間👀,4580萬,"4,580",4580萬,坡道平面車位
2025_11_24 17_37_20,29,https://www.sinyi.com.tw//buy/house/57265D?breadcrumb=list,明森樹高樓樹海雙平面車位明森樹,高雄市新興區民生一路,大樓,8.8年,建坪 128.32,主 + 陽69.82,11樓/13樓,1廳,毛胚屋有景觀前後陽台有 109 人也在關注這間👀,4580萬,"4,580",4580萬,兩個以上車位
2025_11_24 17_37_20,29,https://www.sinyi.com.tw//buy/house/33797L?breadcrumb=list,龍庭麗景首排高樓４房龍庭麗景,高雄市左營區至聖路,大樓,36.4年,建坪 51.01,主 + 陽37.86,12樓/13樓,4房2廳2衛,有裝潢有景觀前後陽台有 99 人也在關注這間👀,1577萬,"1,577",1577萬,
2025_11_24 17_37_20,29,https://www.sinyi.com.tw//buy/house/01471M?breadcrumb=list,民權國小學區大三房採光好皇家貴賓,高雄市前鎮區民權二路,大樓,28.5年,建坪 44.73,主 + 陽33.16,3樓/27樓,3房2廳2衛,前後陽台有陽台房間皆有窗有 777 人也在關注這間👀,998萬,998,998萬,
2025_11_24 17_37_20,29,https://www.sinyi.com.tw//buy/house/40386P?breadcrumb=list,百立生日公園首排景觀豪邸百立生日公園,高雄市苓雅區苓雅一路,大樓/辦公,9.0年,建坪 103.85,主 + 陽62.28,8樓/22樓,1廳3衛,毛胚屋有景觀前後陽台有 283 人也在關注這間👀,4680萬,"4,680",4680萬,坡道平面車位
2025_11_24 17_37_20,29,https://www.sinyi.com.tw//buy/house/92142M?breadcrumb=list,頂新三面採光大三房車位NEWSKY,高雄市鳳山區復華一街,大樓,12.2年,建坪 48.34,主 + 陽30.74,13樓/14樓,3房2廳2衛,有裝潢有景觀前後陽台有 427 人也在關注這間👀,1298萬,"1,298",1298萬,坡道機械車位
2025_11_24 17_37_20,29,https://www.sinyi.com.tw//buy/house/89430R?breadcrumb=list,五甲祥城·輕屋齡大兩房祥城三誠,高雄市鳳山區三誠路,大樓,9.5年,建坪 28.68,主 + 陽18.6,15樓/15樓,2房2廳1衛1室,有裝潢有景觀有陽台有 522 人也在關注這間👀,1056萬,"1,056",1056萬,
2025_11_24 17_37_20,29,https://www.sinyi.com.tw//buy/house/30900K?breadcrumb=list,高大東邊春之田三房平車豐嶸春之田,高雄市楠梓區大學十街,大樓,6.3年,建坪 57.49,主 + 陽32.49,13樓/13樓,3房2廳2衛,有裝潢有景觀前後陽台有 226 人也在關注這間👀,1780萬,"1,780",1780萬,坡道平面車位
2025_11_24 17_37_20,29,https://www.sinyi.com.tw//buy/house/86417X?breadcrumb=list,鳳山優質‧質感亮三房NEWSKY,高雄市鳳山區復華一街,大樓,12.2年,建坪 38.05,主 + 陽24.49,6樓/14樓,3房2廳1.5衛,有裝潢有陽台廁所開窗有 998 人也在關注這間👀,888萬,888,888萬,
2025_11_24 17_37_20,29,https://www.sinyi.com.tw//buy/house/36596Y?breadcrumb=list,橋新特區全新未住首選橋科綻,高雄市橋頭區新東三街,大樓,1.2年,建坪 44.84,主 + 陽23.28,4樓/13樓,3房2廳2衛,有裝潢有景觀前後陽台有 195 人也在關注這間👀,1568萬,"1,568",1568萬,坡道平面車位
2025_11_24 17_37_20,29,https://www.sinyi.com.tw//buy/house/5604LG?breadcrumb=list,尊峰高樓景觀３＋１房平車尊峰,高雄市三民區建元路,大樓,25.6年,建坪 50.92,主 + 陽32.53,18樓/25樓,4房2廳2衛,有裝潢有景觀前後陽台有 276 人也在關注這間👀,1350萬,"1,350",1350萬,坡道平面車位
2025_11_24 17_37_20,29,https://www.sinyi.com.tw//buy/house/9876WR?breadcrumb=list,一方淨．亞灣優質兩房車位新灣區一方.淨Ⅲ,高雄市苓雅區苓雅二路,大樓,6.1年,建坪 25.31,主 + 陽15.19,5樓/15樓,2房2廳1衛,有景觀有陽台廁所開窗有 623 人也在關注這間👀,1088萬,"1,088",1088萬,升降機械車位
2025_11_24 17_37_20,29,https://www.sinyi.com.tw//buy/house/8547HX?breadcrumb=list,大東棋琴文化苑三房平車棋琴文化苑,高雄市鳳山區光遠路,大樓,12.4年,建坪 50.65,主 + 陽26.9,12樓/15樓,3房2廳2衛,有裝潢有景觀前後陽台有 333 人也在關注這間👀,1788萬,"1,788",1788萬,坡道平面車位
2025_11_24 17_37_20,29,https://www.sinyi.com.tw//buy/house/7494RV?breadcrumb=list,巨蛋精美‧水丰尚溫馨亮宅水丰尚,高雄市左營區保靖街,大樓,11.1年,建坪 25.05,主 + 陽15.88,7樓/15樓,1房1廳1衛,有裝潢有景觀有陽台有 235 人也在關注這間👀,1180萬,"1,180",1180萬,
2025_11_24 17_37_20,29,https://www.sinyi.com.tw//buy/house/3252DX?breadcrumb=list,雙衛開窗採光佳屋況美三房陽光歐鄉,高雄市三民區昌裕街,大樓,30.3年,建坪 34.59,主 + 陽26.49,6樓/13樓,3房2廳2衛,有裝潢有景觀前後陽台有 626 人也在關注這間👀,880萬,880,880萬,
2025_11_24 17_37_20,29,https://www.sinyi.com.tw//buy/house/6907LX?breadcrumb=list,陽明東光學區高樓四房平車白金漢綠野大第,高雄市三民區信國路,大樓,34.0年,建坪 60.11,主 + 陽39.8,13樓/13樓,4房2廳2衛,有裝潢有景觀前後陽台有 536 人也在關注這間👀,1458萬,"1,458",1458萬,坡道平面車位
2025_11_24 17_37_21,29,https://www.sinyi.com.tw//buy/house/4809QY?breadcrumb=list,八分沐景觀兩房平移車位八分沐,高雄市楠梓區大學二十五路,大樓,11.4年,建坪 32.64,主 + 陽17.25,15樓/15樓,2房2廳1衛,有裝潢有景觀有陽台有 134 人也在關注這間👀,1068萬,"1,068",1068萬,坡道機械車位
2025_11_24 17_37_21,29,https://www.sinyi.com.tw//buy/house/2921HM?breadcrumb=list,近高鐵高樓景觀宅陽光大樓,高雄市左營區大中二路,大樓,30.1年,建坪 17.78,主 + 陽13.6,10樓/24樓,1房2廳1衛,有裝潢有陽台房間皆有窗有 1450 人也在關注這間👀,568萬,568,568萬,
2025_11_24 17_37_21,29,https://www.sinyi.com.tw//buy/house/2137ML?breadcrumb=list,近雙鐵協勝發高美宅＋平車未來玩城市,高雄市楠梓區青埔街,大樓,13.0年,建坪 49.48,主 + 陽25.43,12樓/15樓,2房2廳2衛1室,有裝潢有景觀前後陽台有 274 人也在關注這間👀,1468萬,"1,468",1468萬,坡道平面車位
2025_11_24 17_37_21,29,https://www.sinyi.com.tw//buy/house/7414LX?breadcrumb=list,加樂富三房平車加樂富,高雄市三民區鼎山街,大樓,15.9年,建坪 43.4,主 + 陽22.89,5樓/14樓,3房2廳2衛,有裝潢有景觀有陽台有 718 人也在關注這間👀,1438萬,"1,438",1438萬,坡道平面車位
2025_11_24 17_37_21,29,https://www.sinyi.com.tw//buy/house/6772AY?breadcrumb=list,專．法國愛樂二房平車法國愛樂,高雄市前鎮區林森四路,華廈,20.1年,建坪 34.05,主 + 陽16.67,7樓/10樓,2房2廳1衛,有裝潢有陽台廁所開窗有 553 人也在關注這間👀,1298萬,"1,298",1298萬,坡道平面車位
2025_11_24 17_37_50,30,https://www.sinyi.com.tw//buy/house/3826SJ?breadcrumb=list,華樹漢陽名園美寓,高雄市鹽埕區建國四路,公寓,39.8年,建坪 40.97,主 + 陽31.35,5樓/5樓,4房3廳3衛1室(含加蓋1房1廳1衛),有裝潢有陽台房間皆有窗有 260 人也在關注這間👀,398萬,398,398萬,
2025_11_24 17_37_50,30,https://www.sinyi.com.tw//buy/house/9552FN?breadcrumb=list,仁發高樓質感兩房平車仁發兩廳院,高雄市鳳山區新昌街,大樓,5.3年,建坪 30.22,主 + 陽15.23,11樓/14樓,2房1廳1衛,有裝潢有景觀有陽台有 436 人也在關注這間👀,1198萬,"1,198",1198萬,坡道平面車位
2025_11_24 17_37_50,30,https://www.sinyi.com.tw//buy/house/0870NV?breadcrumb=list,兩房兩衛雙面採光綠景平車河畔HAPPY,高雄市楠梓區德富街,大樓,6.9年,建坪 42.76,主 + 陽21.86,9樓/15樓,2房2廳2衛,有裝潢有景觀前後陽台有 537 人也在關注這間👀,1328萬,"1,328",1328萬,坡道平面車位
2025_11_24 17_37_50,30,https://www.sinyi.com.tw//buy/house/3096KG?breadcrumb=list,農１６雲端豪邸．華人匯華人匯,高雄市鼓山區龍勝路,大樓,10.2年,建坪 147.63,主 + 陽84.07,18樓/38樓,4房2廳3衛2室,有裝潢有景觀前後陽台有 535 人也在關注這間👀,6888萬,"6,888",6888萬,兩個以上車位
2025_11_24 17_37_50,30,https://www.sinyi.com.tw//buy/house/9990TZ?breadcrumb=list,美術白天鵝收租質感美宅美術白天鵝,高雄市鼓山區美術東四路,大樓,2.2年,建坪 29.09,主 + 陽14.4,13樓/24樓,1房2廳1衛,有裝潢有景觀有陽台有 257 人也在關注這間👀,1398萬,"1,398",1398萬,坡道平面車位
2025_11_24 17_37_50,30,https://www.sinyi.com.tw//buy/house/8699KY?breadcrumb=list,✨美術館貝多芬三房平車京城貝多芬,高雄市鼓山區美術東六街,大樓,21.3年,建坪 44.42,主 + 陽25.6,12樓/14樓,3房2廳2衛,有裝潢有景觀前後陽台有 1125 人也在關注這間👀,1688萬,"1,688",1688萬,坡道平面車位
2025_11_24 17_37_50,30,https://www.sinyi.com.tw//buy/house/3880SQ?breadcrumb=list,誠售！六重奏四房雙車位棋琴六重奏,高雄市鼓山區明誠三路,大樓,19.4年,建坪 56.13,主 + 陽31.93,6樓/15樓,4房2廳2衛,有裝潢有景觀有陽台有 713 人也在關注這間👀,2388萬,"2,388",2388萬,兩個以上車位
2025_11_24 17_37_50,30,https://www.sinyi.com.tw//buy/house/9353FX?breadcrumb=list,農１６學苑首選４房平車南洋之星,高雄市鼓山區大順一路,大樓,20.5年,建坪 53.9,主 + 陽34.53,7樓/15樓,4房2廳2衛,有裝潢有景觀前後陽台有 363 人也在關注這間👀,2380萬,"2,380",2380萬,坡道平面車位
2025_11_24 17_37_50,30,https://www.sinyi.com.tw//buy/house/7742BR?breadcrumb=list,愛河灣日系三房車位愛河灣,高雄市鹽埕區光榮街,大樓,16.9年,建坪 44.7,主 + 陽29.13,13樓/15樓,3房2廳2衛,有裝潢有景觀有陽台有 450 人也在關注這間👀,1900萬,"1,900",1900萬,升降機械車位
2025_11_24 17_37_50,30,https://www.sinyi.com.tw//buy/house/5187PC?breadcrumb=list,永信擎天高樓綠景輕軌三房擎天,高雄市三民區民族一路,大樓,25.1年,建坪 34.63,主 + 陽24.89,14樓/28樓,3房2廳2衛,有裝潢有景觀前後陽台有 510 人也在關注這間👀,950萬,950,950萬,
2025_11_24 17_37_50,30,https://www.sinyi.com.tw//buy/house/6339LT?breadcrumb=list,小天母精選✨光境兩房平車人之初,高雄市三民區民族一路,大樓,29.0年,建坪 35.02,主 + 陽21.76,8樓/14樓,2房2廳2衛1室,有景觀前後陽台有陽台有 253 人也在關注這間👀,1188萬,"1,188",1188萬,坡道平面車位
2025_11_24 17_37_50,30,https://www.sinyi.com.tw//buy/house/4083LT?breadcrumb=list,聯上Ｖ１高樓精品兩房聯上V1,高雄市新興區七賢二路,大樓,8.6年,建坪 24.02,主 + 陽15.02,10樓/15樓,2房1廳1衛,有裝潢有景觀有陽台有 468 人也在關注這間👀,1088萬,"1,088",1088萬,
2025_11_24 17_37_50,30,https://www.sinyi.com.tw//buy/house/8101VV?breadcrumb=list,亞灣。繽海溫馨美宅繽海,高雄市苓雅區三多四路,大樓,2.0年,建坪 17.81,主 + 陽11.34,5樓/15樓,1房1廳1衛,有裝潢有景觀有陽台有 440 人也在關注這間👀,800萬,800,800萬,
2025_11_24 17_37_50,30,https://www.sinyi.com.tw//buy/house/4732XU?breadcrumb=list,夢想館近捷運衛開窗附車位三嘉夢想館,高雄市左營區立大路,大樓,14.2年,建坪 44.74,主 + 陽27.45,2樓/13樓,2房2廳2衛,有裝潢前後陽台有陽台有 944 人也在關注這間👀,1998萬,"1,998",1998萬,坡道機械車位
2025_11_24 17_37_50,30,https://www.sinyi.com.tw//buy/house/1540HB?breadcrumb=list,左營世運三房平車成家首選,高雄市左營區海景街,大樓,15.0年,建坪 55.64,主 + 陽33.24,4樓/13樓,3房2廳2衛,有裝潢有景觀前後陽台有 715 人也在關注這間👀,1238萬,"1,238",1238萬,坡道平面車位
2025_11_24 17_37_50,30,https://www.sinyi.com.tw//buy/house/9944TF?breadcrumb=list,近高鐵－總裁時代廣場商辦總裁時代廣場,高雄市左營區博愛四路,辦公/大樓,11.2年,建坪 82.16,主 + 陽45.11,6樓/23樓,1廳,有景觀前後陽台有陽台有 71 人也在關注這間👀,3480萬,"3,480",3480萬,坡道平面車位
