抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,額外資訊2,原始價格,目前價格,是否含車位價格,
2025_10_16 01_10_29,20,https://www.sinyi.com.tw//buy/house/1246VS?breadcrumb=list,布拉諾美裝次頂樓二房車位布拉諾花園,新北市淡水區坪頂路,大樓,6.8年,建坪 34.17,主 + 陽16.28,10樓/11樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/1246VS?breadcrumb=list,有裝潢有景觀有陽台有 584 人也在關注這間👀,有 584 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_16 01_10_29,20,https://www.sinyi.com.tw//buy/house/1753KD?breadcrumb=list,雙併格局雙衛浴開窗明亮屋地球村,新北市中和區景新街,大樓,28.6年,建坪 43.53,主 + 陽36.77,9樓/15樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/1753KD?breadcrumb=list,前後陽台有陽台廁所開窗有 533 人也在關注這間👀,有 533 人也在關注這間👀,"2,388萬","2,298",
2025_10_16 01_10_29,20,https://www.sinyi.com.tw//buy/house/5127XY?breadcrumb=list,水蓮湖景大戶水蓮山莊,新北市汐止區湖前街,大樓,25.9年,建坪 57.91,主 + 陽36.34,6樓/12樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/5127XY?breadcrumb=list,有裝潢有景觀前後陽台有 582 人也在關注這間👀,有 582 人也在關注這間👀,"2,068萬","1,998",坡道平面車位
2025_10_16 01_10_29,20,https://www.sinyi.com.tw//buy/house/9043RQ?breadcrumb=list,園上園帝王景觀二房園上園,新北市新店區中興路二段,大樓,16.4年,建坪 23.39,主 + 陽16.8,25樓/26樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/9043RQ?breadcrumb=list,有裝潢有景觀有陽台有 1131 人也在關注這間👀,有 1131 人也在關注這間👀,"2,159萬","2,108",
2025_10_16 01_10_29,20,https://www.sinyi.com.tw//buy/house/1257SU?breadcrumb=list,頭前庄大面寬方正一樓,新北市新莊區明中街,其它,39.9年,建坪 24.17,主建物22.52,1樓/5樓,1房2廳2衛3室(含加蓋1衛3室),https://www.sinyi.com.tw/buy/house/1257SU?breadcrumb=list,廁所開窗房間皆有窗近公園有 129 人也在關注這間👀,有 129 人也在關注這間👀,"3,288萬","2,880",
2025_10_16 01_10_29,20,https://www.sinyi.com.tw//buy/house/3672LX?breadcrumb=list,長堤●歐洲復古風三房車位長堤,新北市汐止區福德一路,大樓,17.2年,建坪 47.94,主 + 陽25.08,12樓/14樓,3房2廳1衛1室,https://www.sinyi.com.tw/buy/house/3672LX?breadcrumb=list,有裝潢有景觀廁所開窗有 251 人也在關注這間👀,有 251 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_16 01_10_29,20,https://www.sinyi.com.tw//buy/house/4202MC?breadcrumb=list,景觀琉森公園二房車位琉森公園,新北市汐止區建成路,大樓,29.3年,建坪 38.65,主 + 陽20.99,7樓/16樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/4202MC?breadcrumb=list,有裝潢有景觀前後陽台有 896 人也在關注這間👀,有 896 人也在關注這間👀,"1,788萬","1,698",坡道平面車位
2025_10_16 01_10_29,20,https://www.sinyi.com.tw//buy/house/6010LH?breadcrumb=list,㊣近未來捷運精美電梯三房,新北市板橋區篤行路三段,大樓,25.7年,建坪 33.16,主 + 陽26.31,11樓/13樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6010LH?breadcrumb=list,有裝潢有景觀房間皆有窗有 2046 人也在關注這間👀,有 2046 人也在關注這間👀,"1,758萬","1,590",
2025_10_16 01_10_29,20,https://www.sinyi.com.tw//buy/house/8690BN?breadcrumb=list,雙運樸石精裝庭院１樓樸石麗緻,新北市中和區景安路,大樓,17.3年,建坪 29.92,主 + 陽21.34,1樓/14樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/8690BN?breadcrumb=list,有裝潢有景觀廁所開窗有 453 人也在關注這間👀,有 453 人也在關注這間👀,"2,988萬","2,860",
2025_10_16 01_10_29,20,https://www.sinyi.com.tw//buy/house/7013PN?breadcrumb=list,至善珍寶珍稀釋出至善珍寶,新北市板橋區雙十路二段,大樓,26.9年,建坪 97.7,主 + 陽67.55,10樓/23樓,5房2廳4衛1室,https://www.sinyi.com.tw/buy/house/7013PN?breadcrumb=list,有裝潢有陽台廁所開窗有 279 人也在關注這間👀,有 279 人也在關注這間👀,"7,130萬","6,900",兩個以上車位
2025_10_16 01_10_29,20,https://www.sinyi.com.tw//buy/house/0750VY?breadcrumb=list,【頭前】禮躍明亮二房車位禮躍,新北市新莊區福美街,大樓,6.5年,建坪 37.16,主 + 陽15.86,3樓/15樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/0750VY?breadcrumb=list,有裝潢房間皆有窗警衛管理有 820 人也在關注這間👀,有 820 人也在關注這間👀,"2,368萬","2,268",坡道平面車位
2025_10_16 01_10_29,20,https://www.sinyi.com.tw//buy/house/6893MB?breadcrumb=list,鄉林淳詠御景尊邸鄉林淳詠,新北市蘆洲區中正路,大樓,9.1年,建坪 62.07,主 + 陽35.39,14樓/14樓,3房2廳2衛1室,https://www.sinyi.com.tw/buy/house/6893MB?breadcrumb=list,有裝潢有景觀有陽台有 736 人也在關注這間👀,有 736 人也在關注這間👀,"3,988萬","3,928",坡道平面車位
2025_10_16 01_10_29,20,https://www.sinyi.com.tw//buy/house/5525LX?breadcrumb=list,歡天喜地方正３房有車位歡天喜地,新北市淡水區新市一路三段,大樓,16.9年,建坪 52.06,主 + 陽30.16,15樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5525LX?breadcrumb=list,有裝潢有陽台房間皆有窗有 629 人也在關注這間👀,有 629 人也在關注這間👀,"1,638萬","1,598",坡道平面車位
2025_10_16 01_10_29,20,https://www.sinyi.com.tw//buy/house/6972NF?breadcrumb=list,名仕園稀有美屋,新北市新店區百忍街,公寓,38.9年,建坪 50.16,主 + 陽46.22,3樓/5樓,4房2廳2衛1室,https://www.sinyi.com.tw/buy/house/6972NF?breadcrumb=list,有裝潢有景觀前後陽台有 543 人也在關注這間👀,有 543 人也在關注這間👀,"2,880萬","1,988",
2025_10_16 01_10_29,20,https://www.sinyi.com.tw//buy/house/4953CK?breadcrumb=list,玉上園採光高樓裝潢四房玉上園,新北市新店區寶橋路,大樓,12.1年,建坪 92.38,主 + 陽52.52,13樓/26樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/4953CK?breadcrumb=list,有裝潢有景觀前後陽台有 514 人也在關注這間👀,有 514 人也在關注這間👀,(含車位價),加入最愛,兩個以上車位
2025_10_16 01_10_29,20,https://www.sinyi.com.tw//buy/house/1465MV?breadcrumb=list,近輕軌空間大三樓,新北市新店區安和路二段,公寓,37.7年,建坪 39.88,主 + 陽39.89,3樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/1465MV?breadcrumb=list,有裝潢前後陽台有陽台有 188 人也在關注這間👀,有 188 人也在關注這間👀,"1,568萬","1,488",
2025_10_16 01_10_29,20,https://www.sinyi.com.tw//buy/house/8419JZ?breadcrumb=list,國鼎‧高雅品生活國鼎,新北市板橋區漢生東路,大樓,16.5年,建坪 107.61,主 + 陽64.23,7樓/28樓,3房2廳3衛2室,https://www.sinyi.com.tw/buy/house/8419JZ?breadcrumb=list,有裝潢有陽台廁所開窗有 550 人也在關注這間👀,有 550 人也在關注這間👀,(含車位價),加入最愛,兩個以上車位
